real_name,constraint,obs
dv_cand_0_sv:0.00683 ,-1.1760068400000001088,0.21471056599999999159
dv_cand_0_sv:0.0683  ,-1.182827429999999902,0.36802277999999999381
dv_cand_0_sv:0.683   ,-1.7314866600000000663,73.345512600000006387
dv_cand_0_sv:1.37    ,-2.4182820399999997996,406.34201799999999594
dv_cand_0_sv:2.05    ,-2.75,698.39999999999997726
dv_cand_1_sv:0.00683 ,-1.2638232300000000752,4.1514692000000001926
dv_cand_1_sv:0.0683  ,-1.2706438200000000904,3.4729034799999998206
dv_cand_1_sv:0.683   ,-1.3388497399999998994,0.90715456800000005
dv_cand_1_sv:1.37    ,-1.4146341000000000054,3.0946334200000000791
dv_cand_1_sv:2.05    ,-1.4904184599999998895,19.565368400000000548
dv_cand_2_sv:0.00683 ,-1.0784348999999999741,0.12612723800000000263
dv_cand_2_sv:0.0683  ,-1.0852554899999999893,0.088666706299999994978
dv_cand_2_sv:0.683   ,-1.1534614100000000203,0.82087605399999996614
dv_cand_2_sv:1.37    ,-1.2292457699999999043,0.093071786500000003306
dv_cand_2_sv:2.05    ,-1.3742521199999999659,10.812383999999999773
dv_cand_3_sv:0.00683 ,-1.3577783400000000835,1.7911932500000000701
dv_cand_3_sv:0.0683  ,-1.3645989300000000988,2.3174665600000001753
dv_cand_3_sv:0.683   ,-1.4487060800000000071,18.85404670000000138
dv_cand_3_sv:1.37    ,-2.1355014599999999625,229.74676099999999224
dv_cand_4_sv:0.00683 ,-1.3823796900000000498,1.4265009900000000798
dv_cand_4_sv:0.0683  ,-1.3892002800000000651,1.5496319199999999405
dv_cand_4_sv:0.683   ,-1.457406200000000096,6.6796758000000000521
dv_cand_4_sv:1.37    ,-1.5867823199999999684,40.476858499999998742
dv_cand_4_sv:2.05    ,-2.2735776900000002065,308.33537400000000162
dv_cand_5_sv:0.00683 ,-1.1238155899999999754,1.4551703499999999458
dv_cand_5_sv:0.0683  ,-1.1306361799999999906,1.1180519600000000668
dv_cand_5_sv:0.683   ,-1.3634363000000000454,9.8433323700000006085
dv_cand_5_sv:1.37    ,-2.0502316700000000615,188.0121210000000076
dv_cand_5_sv:2.05    ,-2.7370270500000000169,685.07293600000002698
dv_cand_6_sv:0.00683 ,-1.221117589999999975,0.1878938229999999876
dv_cand_6_sv:0.0683  ,-1.2279381799999999902,0.12288787599999999312
dv_cand_6_sv:0.683   ,-1.2961441000000000212,3.3530139399999998595
dv_cand_6_sv:1.37    ,-1.8761548999999999587,117.72744899999999291
dv_cand_6_sv:2.05    ,-2.5629502799999999141,521.60052099999995789
dv_cand_7_sv:0.00683 ,-1.0221579100000000029,15.900842499999999546
dv_cand_7_sv:0.0683  ,-1.0289785000000000181,13.145804000000000045
dv_cand_7_sv:0.683   ,-1.0971844200000000491,0.73340069100000004898
dv_cand_7_sv:1.37    ,-1.1729687799999999331,0.32249171500000001211
dv_cand_7_sv:2.05    ,-1.2487531400000000392,0.058886310699999999674
dv_cand_8_sv:0.00683 ,-1.2521250600000000119,0.50049749899999995684
dv_cand_8_sv:0.0683  ,-1.2589456500000000272,0.83547883199999994908
dv_cand_8_sv:0.683   ,-1.6160476299999999572,46.248020099999997967
dv_cand_8_sv:1.37    ,-2.3028430000000001954,326.82518199999998387
dv_cand_9_sv:0.00683 ,-1.4234578499999999135,2.9184716900000000628
dv_cand_9_sv:0.0683  ,-1.4302784399999999287,3.4052495600000001197
dv_cand_9_sv:0.683   ,-1.4984843699999998989,16.300504300000000057
dv_cand_9_sv:1.37    ,-1.9384345899999999574,140.66283599999999865
dv_cand_9_sv:2.05    ,-2.6252299699999999127,576.86863600000003771
dv_cand_10_sv:0.00683 ,-1.3400135699999999872,0.59690897499999995279
dv_cand_10_sv:0.0683  ,-1.3468341600000000025,0.67829992699999996919
dv_cand_10_sv:0.683   ,-1.4150400800000000334,4.6782239099999998189
dv_cand_10_sv:1.37    ,-1.5853127899999999162,40.198384500000003072
dv_cand_10_sv:2.05    ,-2.2721081600000001544,307.42425500000001648
dv_cand_11_sv:0.00683 ,-1.3103987100000000776,0.38547554099999997712
dv_cand_11_sv:0.0683  ,-1.3172193100000000321,0.57585231000000003387
dv_cand_11_sv:0.683   ,-1.3854252300000000631,8.7919703499999997121
dv_cand_11_sv:1.37    ,-1.950544859999999936,145.40279899999998747
dv_cand_11_sv:2.05    ,-2.6373402399999998913,588.02504199999998491
dv_cand_12_sv:0.00683 ,-1.4814820500000001058,9.2975547499999997569
dv_cand_12_sv:0.0683  ,-1.488302639999999899,10.809393599999999935
dv_cand_12_sv:0.683   ,-1.671679799999999938,58.426825100000002067
dv_cand_12_sv:1.37    ,-2.3584751800000001154,363.81469099999998207
dv_cand_13_sv:0.00683 ,-1.2843826300000000806,0.11851713599999999516
dv_cand_13_sv:0.0683  ,-1.2912032300000000351,0.21411971399999998877
dv_cand_13_sv:0.683   ,-1.3594091500000000661,6.4024521899999999874
dv_cand_13_sv:1.37    ,-1.9007285099999999822,126.49182500000000573
dv_cand_13_sv:2.05    ,-2.5875238899999999376,542.98982899999998608
dv_cand_14_sv:0.00683 ,-1.3194563200000000158,0.45701270900000001696
dv_cand_14_sv:0.0683  ,-1.3262769100000000311,0.65356128599999996354
dv_cand_14_sv:0.683   ,-1.3944828400000000013,8.7067834299999997683
dv_cand_14_sv:1.37    ,-1.9221799600000000208,134.44552699999999845
dv_cand_14_sv:2.05    ,-2.6089753299999998148,562.10548200000005181
dv_cand_15_sv:0.00683 ,-1.2834574100000000207,0.66625230000000001951
dv_cand_15_sv:0.0683  ,-1.290278000000000036,1.0292593299999999168
dv_cand_15_sv:0.683   ,-1.5407898399999999661,32.265509100000002718
dv_cand_15_sv:1.37    ,-2.2275852199999999215,280.59487400000000434
dv_cand_16_sv:0.00683 ,-1.4063486199999999382,3.206748510000000163
dv_cand_16_sv:0.0683  ,-1.4131692199999998927,3.0913676400000000832
dv_cand_16_sv:0.683   ,-1.4813751399999999236,5.2128397499999996612
dv_cand_16_sv:1.37    ,-1.5571594900000000905,21.56264499999999984
dv_cand_16_sv:2.05    ,-1.9449429600000001095,143.19871100000000297
dv_cand_17_sv:0.00683 ,-1.2731137599999999832,0.019296305999999999181
dv_cand_17_sv:0.0683  ,-1.2799343599999999377,0.033238056799999998736
dv_cand_17_sv:0.683   ,-1.3481402799999999687,1.9413518299999998895
