real_name,par1,par2
dv_cand_0_sv:0.00621 ,0.68714507908554045557,0.370273854844485939
dv_cand_0_sv:0.0621  ,0.71250597931425629916,0.42007069594880025454
dv_cand_0_sv:0.621   ,0.96611498160141406899,0.91803910699194335443
dv_cand_0_sv:1.24    ,1.2479027619204785537,1.4713373414843244902
dv_cand_0_sv:1.86    ,1.5296905422395425944,2.024635575976705848
dv_cand_1_sv:0.00621 ,1.3292478285872519894,1.747706199786818182
dv_cand_1_sv:0.0621  ,1.354608728815967833,1.797503040891132553
dv_cand_1_sv:0.621   ,1.6082177311031256028,2.2000000000000001776
dv_cand_1_sv:1.24    ,1.8900055114221898656,2.2000000000000001776
dv_cand_1_sv:1.86    ,2.1717932917412543503,2.2000000000000001776
dv_cand_2_sv:0.00621 ,1.1025681236683151365,1.219420896062977322
dv_cand_2_sv:0.0621  ,1.1279290238970309801,1.269217737167291693
dv_cand_2_sv:0.621   ,1.3815380261841887499,1.7671861482104347374
dv_cand_2_sv:1.24    ,1.6633258065032530126,2.2000000000000001776
dv_cand_2_sv:1.86    ,1.9451135868223174974,2.2000000000000001776
dv_cand_3_sv:0.00621 ,0.96779150796462276585,0.99504445160436083562
dv_cand_3_sv:0.0621  ,0.99315240819333849842,1.0448412927086752067
dv_cand_3_sv:0.621   ,1.2467614104804964903,1.542809703751818251
dv_cand_3_sv:1.24    ,1.528549190799560753,2.0961079382441996088
dv_cand_3_sv:1.86    ,1.8103369711186250157,2.2000000000000001776
dv_cand_4_sv:0.00621 ,1.1853710518356126435,1.431989150024019164
dv_cand_4_sv:0.0621  ,1.2107319520643284871,1.481785991128333535
dv_cand_4_sv:0.621   ,1.464340954351486257,1.9797544021714768014
dv_cand_4_sv:1.24    ,1.7461287346705507417,2.2000000000000001776
dv_cand_4_sv:1.86    ,2.0279165149896147824,2.2000000000000001776
dv_cand_5_sv:0.00621 ,0.89408954424193964883,0.75217349148203227482
dv_cand_5_sv:0.0621  ,0.91945044447065549242,0.80197033258634653485
dv_cand_5_sv:0.621   ,1.1730594467578132623,1.2999387436294895792
dv_cand_5_sv:1.24    ,1.454847227076877747,1.853236978121870937
dv_cand_5_sv:1.86    ,1.7366350073959417877,2.2000000000000001776
dv_cand_6_sv:0.00621 ,0.91298107528644478759,0.80718636184963032942
dv_cand_6_sv:0.0621  ,0.93834197551516052016,0.85698320295394458945
dv_cand_6_sv:0.621   ,1.191950977802318512,1.3549516139970876338
dv_cand_6_sv:1.24    ,1.4737387581213827747,1.9082498484894689916
dv_cand_6_sv:1.86    ,1.7555265384404470375,2.2000000000000001776
dv_cand_7_sv:0.00621 ,1.0483237626779153828,1.1207470296101211815
dv_cand_7_sv:0.0621  ,1.0736846629066312264,1.1705438707144355526
dv_cand_7_sv:0.621   ,1.3272936651937889962,1.668512281757578819
dv_cand_7_sv:1.24    ,1.609081445512853481,2.2000000000000001776
dv_cand_7_sv:1.86    ,1.8908692258319175217,2.2000000000000001776
dv_cand_8_sv:0.00621 ,1.0821058306746793587,1.1585623901492188015
dv_cand_8_sv:0.0621  ,1.1074667309033952023,1.2083592312535331725
dv_cand_8_sv:0.621   ,1.3610757331905529721,1.7063276422966762169
dv_cand_8_sv:1.24    ,1.6428635135096172348,2.2000000000000001776
dv_cand_8_sv:1.86    ,1.9246512938286817196,2.2000000000000001776
dv_cand_9_sv:0.00621 ,0.7631980721032103343,0.57636944543571899668
dv_cand_9_sv:0.0621  ,0.7885589723319261779,0.62616628654003325671
dv_cand_9_sv:0.621   ,1.0421679746190839477,1.1241346975831763011
dv_cand_9_sv:1.24    ,1.3239557549381482104,1.6774329320755576589
dv_cand_9_sv:1.86    ,1.6057435352572126952,2.2000000000000001776
dv_cand_10_sv:0.00621 ,0.97440299702820398764,0.87028362887989862973
dv_cand_10_sv:0.0621  ,0.99976389725691983124,0.92008046998421288976
dv_cand_10_sv:0.621   ,1.2533728995440776011,1.4180488810273561562
dv_cand_10_sv:1.24    ,1.5351606798631420858,1.9713471155197372919
dv_cand_10_sv:1.86    ,1.8169484601822061265,2.2000000000000001776
