real_name,constraint,obs
0,-1.8827446500000000196,273.76927599999999074
1,-0.14264264500000001235,610.92229299999996783
2,-1.4713229599999999575,188.71577199999998697
3,-1.8843910999999999856,242.48652699999999527
4,-2.8909356399999999176,444.21912500000001955
5,-2.6669464399999998072,317.23970500000001493
6,-2.5392603199999999042,494.77640200000001869
7,-2.1836662499999999199,460.03455600000000913
8,-2.9018679299999998733,333.70238699999998744
9,-2.8479742199999997787,405.81080100000002631
10,-3.4595965299999997811,561.9641390000000456
11,-1.2829670300000000083,137.23223200000001043
12,-2.0129076000000001301,392.62930000000000064
13,-0.87600685300000002975,241.355953999999997
14,-0.71056026800000005039,511.50329799999997249
15,-1.8099898500000000112,94.681087899999994306
16,-0.46382999699999999388,408.89277299999997695
17,-0.91340837600000002183,103.30526299999999651
18,-2.4994254699999998159,317.48619899999999916
19,-1.8396949400000000008,151.32481000000001359
base,-1.8249999999999999556,260.01999999999998181
