real_name,par1,par2
0,1.0079552583551538714,1.0210544542135975288
1,0.95240066662803168906,0.90295404573891235867
2,0.93481815415434210692,0.87455314491973989988
3,0.96944692433704737766,0.94890958736673924889
4,0.98645084947516503693,0.97652649717380657357
5,0.96776594220292211368,0.94482053846532365604
6,0.98870194302637592898,0.97683427997415306354
7,1.018994601406280065,1.0378621794741507145
8,0.96675941511119678484,0.94844470065584207674
9,0.91334425923930229185,0.81209322883222601064
10,0.91211559132560915408,0.83139769526959417245
11,0.98843088753270624824,0.97488987979409891249
12,0.97164700046527008315,0.9531045532701059031
13,1.0036648256269691259,0.99958134785575014636
14,1.0170040508265738577,1.046067287292813841
15,1.059104075074796647,1.1268990334647408513
16,1.0308377724986821367,1.0627170946775637006
17,0.94983978407752600592,0.90996752879149811477
18,1.0025626941206022824,0.99872567973827375276
19,0.95996564215660573627,0.91986478680567662636
base,0.99232562321511574854,0.98640740595177589523
