real_name,par1,par2
0,1.1043415103992564319,1.2183628101967967083
1,1.0783884762913322763,1.1579523802159565893
2,1.1213673301914710567,1.2582124470780529091
3,1.1009267893666974114,1.2023214829424870853
4,1.1225109721084951531,1.2543859548130549264
5,1.079914884542971576,1.1605676804626592347
6,1.0977011017083835309,1.203531053468891221
7,1.109717514886719103,1.2239033608975258272
8,1.0464062035125520911,1.0738312556497038308
9,1.0584493282102174216,1.1068717327515644744
10,1.1030006203699724843,1.1981761949164060344
11,1.1081606110605746185,1.2144402176942925564
12,1.1390559799294708299,1.2983130791190886644
13,1.067770540403380819,1.1230916096206442489
14,1.1662869511800368905,1.3768784301842922346
15,1.0476034612818749814,1.0679083829623237101
16,1.0992401277009662408,1.1989821536332712082
17,1.1270605729421800945,1.2677755187486423605
18,1.0871546988980675952,1.1816341239192498236
19,1.1094616024961512224,1.224097209671357156
base,1.1004928626784942214,1.2060203773610338462
