real_name,constraint,obs
dv_cand_0_sv:0.00564 ,-1.884258570000000077,1.4086060400000000037
dv_cand_0_sv:0.0564  ,-1.8307097400000000853,1.4582119200000001058
dv_cand_0_sv:0.564   ,-1.3842693399999999038,3.3479025700000000221
dv_cand_0_sv:1.13    ,-1.0781134299999999282,11.46473399999999998
dv_cand_0_sv:1.69    ,-0.97184065200000002704,34.008527999999998315
dv_cand_1_sv:0.00564 ,-1.9675783899999998994,0.22832958799999999999
dv_cand_1_sv:0.0564  ,-1.9073542199999999891,0.22321187900000000193
dv_cand_1_sv:0.564   ,-1.3941604599999999348,0.0075985276399999999303
dv_cand_1_sv:1.13    ,-1.0138341399999999393,1.3554665699999999262
dv_cand_1_sv:1.69    ,-0.8333909449999999941,10.768899899999999192
dv_cand_2_sv:0.00564 ,-1.6997652500000000053,3.4335823300000001268
dv_cand_2_sv:0.0564  ,-1.642922360000000026,3.3915882800000001218
dv_cand_2_sv:0.564   ,-1.1635413299999999293,1.8015690300000000157
dv_cand_2_sv:1.13    ,-0.82078471600000002528,0.038713068800000000058
dv_cand_2_sv:1.69    ,-0.67791123399999997368,5.5348218200000003364
dv_cand_3_sv:0.00564 ,-1.9700771900000000336,0.13283336400000000932
dv_cand_3_sv:0.0564  ,-1.9101748899999999587,0.12543927499999998898
dv_cand_3_sv:0.564   ,-1.4001998899999998915,0.012103323100000000501
dv_cand_3_sv:1.13    ,-1.0234499699999999311,1.7936456899999999592
dv_cand_3_sv:1.69    ,-0.84658318099999996242,12.059530199999999311
dv_cand_4_sv:0.00564 ,-2.3437095700000001308,1.1296518399999999627
dv_cand_4_sv:0.0564  ,-2.2773084500000000396,1.0511830799999999364
dv_cand_4_sv:0.564   ,-1.7023452400000000928,1.0919563400000000808
dv_cand_4_sv:1.13    ,-1.2533862099999999451,3.8110029999999999184
dv_cand_4_sv:1.69    ,-1.0043102999999999891,14.16739120000000085
dv_cand_5_sv:0.00564 ,-2.2641561600000001953,1.0665330099999998925
dv_cand_5_sv:0.0564  ,-2.1997385999999998774,1.0073718199999999179
dv_cand_5_sv:0.564   ,-1.6446109700000000053,1.2429226099999999278
dv_cand_5_sv:1.13    ,-1.2176914599999999478,4.5110358899999996041
dv_cand_5_sv:1.69    ,-0.99065508499999999081,16.271354999999999791
dv_cand_6_sv:0.00564 ,-1.8068823199999999307,0.34076578499999998773
dv_cand_6_sv:0.0564  ,-1.7506731099999999213,0.3199343170000000236
dv_cand_6_sv:0.564   ,-1.277628889999999906,0.0002959134780000000119
dv_cand_6_sv:1.13    ,-0.94191316899999999457,2.0118114700000000461
dv_cand_6_sv:1.69    ,-0.80608058100000001822,13.930726699999999241
dv_cand_7_sv:0.00564 ,-2.0831656199999999401,0.49098626400000000558
dv_cand_7_sv:0.0564  ,-2.0192642200000001651,0.50793743800000001887
dv_cand_7_sv:0.564   ,-1.4692981800000000092,0.23735691200000000323
dv_cand_7_sv:1.13    ,-1.0481137700000000557,0.32637940799999998198
dv_cand_7_sv:1.69    ,-0.82681248600000001314,6.2844976499999996022
dv_cand_8_sv:0.00564 ,-1.7602390000000001091,0.17494527400000001172
dv_cand_8_sv:0.0564  ,-1.7079876499999999684,0.19211025900000000544
dv_cand_8_sv:0.564   ,-1.2745220999999999911,1.2151896399999999598
dv_cand_8_sv:1.13    ,-0.98278267699999999341,7.4281256600000000745
dv_cand_8_sv:1.69    ,-0.89092638800000001353,27.407644600000001134
dv_cand_9_sv:0.00564 ,-2.0312182399999998417,0.097743475199999999004
dv_cand_9_sv:0.0564  ,-1.9707727100000000942,0.085760224999999995488
dv_cand_9_sv:0.564   ,-1.4553653600000000523,0.23293198600000000753
dv_cand_9_sv:1.13    ,-1.0725794900000000798,2.8671961499999998324
dv_cand_9_sv:1.69    ,-0.88967674900000004445,14.440492600000000678
dv_cand_10_sv:0.00564 ,-2.1064658999999998912,1.0118363299999999505
dv_cand_10_sv:0.0564  ,-2.0411250600000001576,1.0549693700000000174
dv_cand_10_sv:0.564   ,-1.4767646699999998905,0.77059493199999995472
dv_cand_10_sv:1.13    ,-1.0395865399999999479,0.017801479900000000134
dv_cand_10_sv:1.69    ,-0.80229153399999997287,3.8978556700000002166
dv_cand_11_sv:0.00564 ,-1.9296122799999999575,0.14991411900000001234
dv_cand_11_sv:0.0564  ,-1.8706940499999999972,0.14073740200000001144
dv_cand_11_sv:0.564   ,-1.3705596600000000684,0.012142583800000000468
dv_cand_11_sv:1.13    ,-1.0047437599999999858,1.9454345699999999741
dv_cand_11_sv:1.69    ,-0.83881098499999995344,12.791042799999999602
dv_cand_12_sv:0.00564 ,-1.90555450000000004,0.39200485600000001263
dv_cand_12_sv:0.0564  ,-1.8497427799999999198,0.40057400399999998353
dv_cand_12_sv:0.564   ,-1.3806734300000000903,1.2885834499999999636
