real_name,constraint,obs
0,-1.4845276499999999764,0.0098618715400000007965
1,-1.501689819999999953,0.010934738100000000738
2,-1.5131784900000000427,0.0101322368999999992
3,-1.4754602299999999282,0.0084870235599999992865
4,-1.525990100000000016,0.011044231999999999314
5,-1.511158199999999896,0.010141793899999999515
6,-1.5265129500000000906,0.011113525699999999771
7,-1.4807749800000000739,0.0089185641599999997131
8,-1.5128505599999999554,0.010090831800000000032
9,-1.4983574099999998896,0.0093177558400000005945
10,-1.5029447899999999194,0.009568648580000000195
11,-1.481063070000000037,0.0080466319900000006504
12,-1.5032544299999999193,0.010574108400000000602
13,-1.5243500599999999512,0.012252528500000000114
14,-1.5245322900000000121,0.010897115199999999821
15,-1.4710658100000000292,0.010646265400000000378
16,-1.5304698000000001024,0.011330918400000000723
17,-1.5132363499999998968,0.010040544599999999542
18,-1.4989728700000000128,0.0095099837900000008112
19,-1.5243040599999999607,0.011019930799999999235
base,-1.506050679999999975,0.0096847289900000004675
