real_name,constraint,obs
dv_cand_sv:3.03e-06,-1.50067,0.00914663
dv_cand_sv:0.000756,-1.5007,0.00915415
dv_cand_sv:0.00151 ,-1.50073,0.00919774
dv_cand_sv:0.00303 ,-1.50078,0.00939333
dv_cand_sv:0.0151  ,-1.50124,0.0161712
dv_cand_sv:0.0227  ,-1.50155,0.0251267
dv_cand_sv:0.0303  ,-1.50186,0.0377253
dv_cand_sv:0.0756  ,-1.50391,0.190425
dv_cand_sv:0.151   ,-1.5081,0.743566
dv_cand_sv:0.227   ,-1.51323,1.67943
dv_cand_sv:0.303   ,-1.51931,3.00899
dv_cand_sv:0.908   ,-1.60194,29.1696
dv_cand_sv:1.51    ,-1.74508,87.1852
