real_name,constraint,obs
0,-1.4523795900000000536,4.3725174200000003211
1,-1.4523961999999999151,4.317740190000000311
2,-1.5563253299999999513,4.4791701200000000327
3,-1.51039882999999997,4.4106489099999999226
4,-1.5132663299999999929,4.451250169999999784
5,-1.4745039900000000976,4.3507136900000000779
6,-1.4811424200000000706,4.3613832900000000237
7,-1.4519569599999999632,4.3177034199999999586
8,-1.507391570000000014,4.3982234599999996405
9,-1.4992759300000000344,4.4089088900000001914
10,-1.5124591999999998926,4.4580170900000002376
11,-1.5340132399999999446,4.4381145100000001236
12,-1.4693295600000000345,4.3627333000000003693
13,-1.5033699199999999152,4.4033419699999996055
14,-1.472999240000000043,4.3549751600000004004
15,-1.5420338300000000498,4.497034219999999749
16,-1.4902816100000000343,4.4614065600000003542
17,-1.5260902599999999207,4.4682874500000000495
18,-1.4583956000000000142,4.3213998800000004152
19,-1.5841494599999998982,4.5131390400000004348
base,-1.5013006200000000856,4.3993230099999998117
