real_name,constraint,obs
0,-1.6606303799999999615,0.3452339730000000273
1,-1.5951995999999999398,0.11670828699999999389
2,-1.460766720000000074,0.0069094502400000000486
3,-1.5939352700000000151,0.33840424099999999452
4,-1.6892928199999999173,1.6738224799999998904
5,-1.5195792400000001088,0.28699215700000002549
6,-1.5201169699999999008,0.014707401999999999628
7,-1.662173270000000036,1.2735732300000000006
8,-1.3646491999999998956,0.51055850800000002199
9,-1.3747003900000001053,1.1672042799999999829
10,-1.4168714899999999002,0.099461388799999994603
11,-1.8968618999999999897,5.0019897399999999621
12,-1.4047069700000001102,0.026640982500000000288
13,-1.3714901699999999529,0.12431173399999999318
14,-1.5963584200000000557,1.2265069600000000349
15,-1.4753069800000000455,0.029299336499999998479
16,-1.5975810999999999762,0.74422045999999997257
17,-1.4953457699999999075,0.017467626499999999723
18,-1.5170707199999999837,0.22654989899999999903
19,-1.1930477399999999122,3.1512562100000001131
base,-1.5028383899999999684,0.0093346069600000001337
