real_name,constraint,obs
0,-1.4918716100000000147,0.0085504973700000000414
1,-1.5075235000000000163,0.0098952487500000001902
2,-1.5460262499999999353,0.13484397600000000428
3,-1.5005557400000000268,0.010734465000000000326
4,-1.4565184200000000914,0.15928126600000000468
5,-1.5460965499999999029,0.080681181099999998985
6,-1.5047553799999999757,0.015187003399999999403
7,-1.4507127699999999848,0.038539899199999998192
8,-1.5819273400000000152,0.29264090100000000882
9,-1.5177722300000000555,0.011089155200000000781
10,-1.5213695000000000412,0.073199993199999993654
11,-1.6233440999999999566,0.33726841600000001531
12,-1.5163118600000000669,0.015857660199999998318
13,-1.4745342900000000252,0.21933757500000000684
14,-1.4705013700000000298,0.071958115099999997444
15,-1.4315096400000000276,0.11588924100000000394
16,-1.5316805799999999582,0.052212487600000002941
17,-1.5589421900000000054,0.066588279099999994615
18,-1.5302049600000000584,0.014097358699999999743
19,-1.5205917499999999087,0.021282240099999998745
base,-1.5028383899999999684,0.0093346069600000001337
