real_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0,-0.695851,-10,-4.02876,-1.73207,-0.460973,-0.127082,4.72666,7.93443,0.781508,3.12302
1,3.86838,-1.84427,-8.57977,-2.04312,-9.25564,5.91131,6.75081,8.35632,2.21894,4.48116
2,6.09229,-2.96125,4.02433,-2.08005,-7.39829,-4.95179,5.32999,-3.23333,0.431039,0.477554
3,3.43764,-9.84939,-2.16562,-2.73615,3.6198,2.46366,3.56681,6.62928,9.79083,10
4,0.654284,-5.18623,1.23368,8.79235,-4.74834,9.53436,10,10,6.78018,2.04903
5,4.20202,1.21851,-4.42894,-3.51959,-10,-7.35181,0.704433,7.36868,-0.525421,-5.4951
6,-2.27364,3.15992,9.01116,-4.40946,-9.77664,-4.42297,9.49211,8.98808,3.42817,5.69053
7,-4.06038,-4.24203,-4.43882,3.1619,1.79127,5.33921,10,5.74525,-1.04077,-1.96248
8,-3.17343,-0.0537147,-0.97586,-4.68963,-1.65008,-4.17755,10,5.69678,5.09839,6.08752
9,-1.37394,-6.51009,-8.47578,10,-3.67602,2.48838,3.05608,-6.09567,3.01259,-1.47093
10,-3.12129,-9.31205,-4.81721,-2.10446,-1.95312,-6.72581,1.85675,-1.87838,0.336784,-2.03216
11,-0.865328,-3.93997,1.98234,3.28687,-6.27362,-9.87314,3.71508,3.21803,-2.82821,7.29292
12,-7.82819,-0.651118,-4.74374,5.33878,-2.98232,-4.9488,-2.08534,2.83561,-2.26236,3.59873
13,8.31946,-3.01338,-4.14402,5.01593,3.33781,10,-0.559483,2.96363,9.90456,10
14,-6.11193,-6.56859,-1.38869,2.23524,2.52432,-1.98824,0.514247,3.81251,4.06439,-7.59741
15,-10,-6.60159,1.85155,-9.03228,-2.43678,5.78942,-5.63072,3.555,4.62536,5.02601
16,-1.65462,-6.09465,-1.26259,-10,0.508733,4.72033,10,-0.0963863,9.97184,2.08796
17,-0.633277,-0.811846,9.18357,-9.22921,-0.451965,10,5.74003,10,10,-0.817061
18,0.927828,-10,0.39185,-0.741932,6.05788,8.7769,4.41306,0.0120136,1.05288,9.73957
19,-3.50733,-2.1378,-2.233,3.2594,-1.92263,-1.84113,7.00362,10,5.85014,0.654447
20,-7.10333,0.486869,0.618876,-2.84293,-8.27244,-1.32545,-0.960079,7.89764,1.42234,-5.55705
21,-0.608588,0.313366,3.65624,-6.25301,0.477044,-4.16394,2.9244,4.92924,1.34178,4.04748
22,8.79197,-3.91782,-4.32436,5.74465,7.93091,-6.04288,1.16697,4.03068,4.06175,3.17917
23,-1.60869,-0.618516,0.86787,-5.51215,-6.36261,-7.4102,10,9.00792,0.823304,10
24,-0.0607473,-7.94997,-9.16506,-10,-10,7.80654,7.70572,8.84932,-0.585625,4.14023
25,-4.98706,-8.44161,-1.67556,2.53098,-7.53163,2.80662,0.424645,3.43849,0.223642,2.46888
26,-5.9082,-3.65815,3.17588,4.39959,-0.43947,-3.70786,5.75828,-1.32679,10,2.93025
27,2.60316,3.09061,1.04874,4.70838,-1.55095,7.5503,-2.02591,0.442337,-7.53673,10
28,-4.08633,1.87464,-4.9776,0.484655,-1.3384,3.42336,9.84971,7.15692,2.86476,-5.84491
base,-0.782399,-2.42135,-0.920352,-1.1159,-3.09364,-0.779937,3.93264,4.17255,4.43016,3.58447
