real_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0,2.96144,-0.512726,4.38856,-3.09926,-1.84208,0.329353,4.64364,6.66426,7.61895,2.46181
1,2.0636,0.443957,3.43384,-6.53011,-2.35155,6.36123,5.91468,8.01999,7.76195,4.62652
3,2.8812,-0.0911216,4.74363,-5.38459,-2.08407,1.70011,3.89807,5.91906,10,7.15998
5,2.93405,0.359468,5.00811,-6.43318,-2.07275,3.58264,2.95945,8.67445,9.49398,0.555807
8,-1.44282,0.800856,2.39311,-7.14669,-0.337753,-0.446823,9.70804,6.2253,6.50392,8.62513
10,2.94702,-0.269862,4.20802,-3.9467,-2.41315,-3.34227,3.24662,-2.44905,8.45321,0.518817
11,1.30397,-0.695613,5.8285,-1.1506,-1.17379,-0.0543695,4.15405,4.15994,9.57018,6.32059
12,0.212207,0.227367,5.76312,-1.25487,-0.126634,2.89966,3.5967,3.30042,9.4912,7.12512
13,3.35929,-0.94305,5.31378,0.396036,0.526891,8.79588,3.62058,5.41575,10,7.27655
14,0.832682,-0.80481,4.85731,-0.711699,1.30203,3.69382,3.0096,4.38971,8.14044,-0.515298
16,2.0829,-1.38423,0.223672,-7.89535,0.278612,5.22676,9.81368,-0.39769,10,4.27102
17,2.795,0.285883,6.43014,-2.10573,-0.740364,7.42746,6.9192,9.77269,9.26714,1.84346
20,-0.240451,1.05774,5.1763,-5.68456,-2.41445,5.92763,3.31504,7.98638,7.93898,1.43762
21,0.646743,0.63907,4.89523,-7.3181,0.544751,1.55304,3.80425,6.06757,5.98602,6.78032
22,2.97882,0.106424,5.9317,-2.89394,0.486285,1.80778,4.58921,7.55953,7.55793,0.743874
23,-0.674574,0.965455,3.52887,-9.4112,-1.51305,-2.35211,9.80124,9.07692,6.52499,8.30905
24,2.3087,-0.701236,2.19003,-5.56761,0.160247,4.69785,7.16742,6.56772,8.79961,3.02961
25,0.841106,-0.913012,5.53921,1.22283,0.432415,4.00286,2.06349,1.53913,8.53003,3.09976
26,-0.0163397,-0.450823,5.9806,1.51997,-0.405331,0.0935463,8.00521,-1.08346,10,7.58924
base,0.34773,-0.653647,2.00331,-5.02872,-0.209398,2.09301,3.78238,4.33532,6.71902,6.0518
