real_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0,2.55746,0.652295,4.82271,-0.0384259,-0.344137,1.33625,2.94615,2.24985,6.29214,6.43342
1,2.60775,-0.0870194,3.94549,0.728278,1.10064,5.23953,3.95174,4.61578,5.6139,9.5448
3,2.76269,0.687645,5.07606,-2.26621,-0.560264,-0.362828,2.28519,1.93016,5.87202,8.36891
4,3.29005,-0.217183,7.95638,7.02823,0.851703,6.34321,8.75574,7.27689,6.12189,5.70137
7,1.66655,2.98898,5.90308,-3.017,3.30159,4.64703,8.98952,1.36007,6.84364,4.4539
8,0.792832,3.00335,3.56093,-4.63342,0.443845,1.0689,8.80932,2.10261,6.01265,9.08466
9,1.73096,0.46221,1.62557,3.44939,0.552668,1.90429,0.11196,-10,6.4447,5.37171
10,1.78018,1.12087,3.10236,-4.78693,-0.18413,-1.96695,0.413952,-6.80791,6.78833,3.46281
13,3.08743,1.0985,6.40091,3.14353,3.14127,7.72566,2.27091,2.12258,5.78394,8.63502
14,1.8193,1.1055,7.79077,-1.5434,0.860557,0.254159,1.00818,-1.52221,6.69284,3.47535
16,1.61279,0.958483,4.21862,-10,1.89708,2.93987,9.13192,-5.24786,6.74976,3.60533
19,1.95865,1.43152,2.47115,2.83154,0.865275,1.59499,6.10136,5.87104,6.37588,5.15941
20,1.63881,2.13266,7.84937,0.10008,-0.09225,0.349761,1.5449,3.88779,6.58628,5.16095
23,1.72718,2.1228,5.57085,-3.56724,0.526083,0.429971,9.95777,5.87429,5.62473,10
24,2.70129,0.754055,5.53202,-3.35706,-0.66188,-0.832059,3.77179,1.34215,6.13317,6.96288
25,0.566077,1.13054,7.37247,1.66232,1.27508,1.03261,-0.439203,-2.69885,6.32238,6.73929
28,1.52634,2.51321,2.50392,2.70747,3.07373,7.69454,10,4.27267,6.62498,5.66111
base,2.31713,1.0825,4.57123,-0.890922,1.33567,2.42389,1.68006,0.392052,5.95209,7.6585
