real_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0,4.04959,-2.06713,0.78146,4.07792,-1.73624,4.94805,5.147,3.34108,6.10909,2.5417
1,4.01601,-0.732575,1.6415,1.60534,0.578274,7.56335,5.06427,4.59849,5.68778,7.68027
3,3.41764,-0.329189,3.06629,-1.07387,-1.63246,2.31294,3.16587,2.37287,5.76784,7.03976
4,4.74861,-1.07876,5.44402,8.14018,0.403868,8.37843,10,7.34421,6.13347,2.81104
5,3.30493,2.95381,7.36538,-0.479815,0.305162,-1.09528,1.62434,4.57127,7.18279,-0.279638
7,1.64015,2.17646,5.42537,-0.795443,3.03471,4.90347,9.38156,1.72204,7.02801,4.3994
8,0.986072,3.27467,3.45336,-5.2172,0.497076,1.17865,8.77913,1.90637,6.03351,8.74759
9,2.99485,-1.78515,-1.75498,6.80919,-0.563431,4.81328,1.94656,-10,6.28324,1.89277
10,2.35369,-1.34621,0.714266,-0.716688,-0.90994,-0.65075,1.97149,-5.65786,6.57305,0.512185
13,3.34799,0.450395,5.36958,4.03863,2.47222,9.30407,2.74685,2.4478,5.73317,8.37444
14,1.99546,0.393431,6.69522,-0.283189,0.768126,-0.248616,1.43825,-1.32593,6.71015,-0.824318
15,-0.878558,-0.6519,4.07292,0.0868458,-0.157699,3.0795,1.55998,0.072791,5.7772,9.29843
16,2.3388,0.0163142,2.34036,-10,1.42299,4.09469,10,-4.96127,6.66121,0.279786
19,2.00353,1.33977,2.10672,2.57836,0.687116,1.86158,6.16779,5.92341,6.27544,4.0313
20,0.872816,2.22696,6.47977,-1.20929,-2.35146,3.67874,1.0461,4.10121,6.49685,1.8895
21,3.1036,4.12199,7.96138,-4.90694,2.8982,2.91961,1.45048,1.75509,6.13153,7.14199
23,1.95034,2.31993,5.46595,-4.0013,0.74374,0.134895,9.97863,5.68786,5.63286,10
24,3.64527,-0.348185,2.90692,-2.31192,-1.97467,2.56234,4.8553,1.77245,5.99518,4.82091
25,0.615876,-1.20756,5.09581,5.1023,-0.330381,3.89443,0.764452,-1.37107,6.02323,5.25609
26,0.195657,0.611241,6.30427,4.70687,-0.682181,-1.5191,4.85255,-5.40516,9.07939,4.13323
28,1.91875,3.52354,1.02806,-0.0585805,2.08947,9.57064,10,3.59532,6.6948,0.792528
base,3.51315,1.13639,3.27175,-1.01829,1.50852,3.16152,2.31723,0.00724087,6.08111,5.94139
