0,1
-1.3333,-1.0
-50.689252953526186,298.6281106451389
-1.4727515323775655,0.8858622213794591
-1.7798359893639009,4.704453099725521
-2.1788366582639243,4.7195452947832655
-2.005176750232098,3.9088831338375107
-2.0114935043762605,3.9847204357911767
-1.8191924374088746,3.2611747726285722
-1.6806430785919784,2.8128663106142797
-1.165894047011169,0.9622703410841615
-1.2599242508626853,1.3998825236744785
-1.3164498635312143,1.639597548330097
-1.339694969237205,1.7723563643115479
-1.2187983605245278,1.4708156589372003
-1.0951842835405903,1.164333401578101
-1.0909416440349617,1.1778052592720065
-1.0926367888319373,1.1861676272112724
-1.0926441742975552,1.1862104060367011
-1.0926441742975552,1.1862104060367011
