real_name,par1,par2
dv_cand_sv:7.02e-08,-0.124635,-1.64232
dv_cand_sv:7.02e-07,-0.124555,-1.64255
dv_cand_sv:3.51e-06,-0.124201,-1.64357
dv_cand_sv:7.02e-06,-0.123758,-1.64486
dv_cand_sv:1.75e-05,-0.122429,-1.64871
dv_cand_sv:3.51e-05,-0.120214,-1.65514
dv_cand_sv:7.02e-05,-0.115784,-1.66799
dv_cand_sv:0.000351,-0.0803453,-1.77077
dv_cand_sv:0.000526,-0.0581959,-1.83501
dv_cand_sv:0.000702,-0.0360465,-1.89925
dv_cand_sv:0.00175 ,0.0968498,-2.2
dv_cand_sv:0.00351 ,0.318344,-2.2
dv_cand_sv:0.00702 ,0.761331,-2.2
dv_cand_sv:0.014   ,1.64731,-2.2
dv_cand_sv:0.0351  ,2.2,-2.2
dv_cand_sv:0.0702  ,2.2,-2.2
