real_name,par1,par2
dv_cand_sv:2.14e-11,-0.302426,0.0436718
dv_cand_sv:2.14e-10,-0.302426,0.0436718
dv_cand_sv:1.07e-09,-0.302426,0.0436718
dv_cand_sv:2.14e-09,-0.302426,0.0436717
dv_cand_sv:5.36e-09,-0.302426,0.0436715
dv_cand_sv:1.07e-08,-0.302426,0.0436711
dv_cand_sv:2.14e-08,-0.302426,0.0436703
dv_cand_sv:1.07e-07,-0.302428,0.0436644
dv_cand_sv:1.61e-07,-0.302429,0.0436606
dv_cand_sv:2.14e-07,-0.30243,0.0436569
dv_cand_sv:5.36e-07,-0.302435,0.0436344
dv_cand_sv:1.07e-06,-0.302445,0.0435971
dv_cand_sv:2.14e-06,-0.302464,0.0435223
dv_cand_sv:4.28e-06,-0.302502,0.0433727
dv_cand_sv:1.07e-05,-0.302615,0.042924
dv_cand_sv:2.14e-05,-0.302805,0.0421762
