real_name,constraint,obs
dv_cand_sv:6.06e-08,-1.58443,290.179
dv_cand_sv:6.06e-07,-1.58447,290.273
dv_cand_sv:3.03e-06,-1.58467,290.69
dv_cand_sv:6.06e-06,-1.58491,291.211
dv_cand_sv:1.51e-05,-1.58564,292.78
dv_cand_sv:3.03e-05,-1.58686,295.409
dv_cand_sv:6.06e-05,-1.58929,300.717
dv_cand_sv:0.000303,-1.60878,345.68
dv_cand_sv:0.000454,-1.62095,376.124
dv_cand_sv:0.000606,-1.63313,408.456
dv_cand_sv:0.00151 ,-1.47211,532.896
dv_cand_sv:0.00303 ,-0.857458,655.88
dv_cand_sv:0.00606 ,0.371848,1234.18
dv_cand_sv:0.0121  ,2.75,4966.4
