real_name,constraint,obs
dv_cand_sv:2.13e-08,-1.70902,166.609
dv_cand_sv:1.07e-06,-1.71029,166.937
dv_cand_sv:2.13e-06,-1.71159,167.272
dv_cand_sv:5.33e-06,-1.71548,168.278
dv_cand_sv:1.07e-05,-1.72197,169.961
dv_cand_sv:2.13e-05,-1.73494,173.353
dv_cand_sv:0.000107,-1.83871,201.701
dv_cand_sv:0.00016 ,-1.90357,220.512
dv_cand_sv:0.000213,-1.96844,240.164
dv_cand_sv:0.000533,-2.3576,375.736
dv_cand_sv:0.00107 ,-2.66339,503.474
dv_cand_sv:0.00213 ,-2.66374,503.502
dv_cand_sv:0.00426 ,-2.66443,503.558
dv_cand_sv:0.0107  ,-2.66651,503.729
dv_cand_sv:0.0213  ,-2.66998,504.014
