real_name,constraint,obs
dv_cand_sv:7.98e-07,-1.77001,340.067
dv_cand_sv:0.000199,-1.77111,340.469
dv_cand_sv:0.000399,-1.77221,340.873
dv_cand_sv:0.000798,-1.7744,341.681
dv_cand_sv:0.00399 ,-1.79199,348.183
dv_cand_sv:0.00598 ,-1.80297,352.277
dv_cand_sv:0.00798 ,-1.81396,356.396
dv_cand_sv:0.0199  ,-1.8799,381.612
dv_cand_sv:0.0399  ,-1.98979,425.56
dv_cand_sv:0.0798  ,-2.13104,485.476
dv_cand_sv:0.16    ,-2.13231,485.459
dv_cand_sv:0.399   ,-2.1361,485.413
dv_cand_sv:0.798   ,-2.14241,485.34
