real_name,par1,par2
dv_cand_sv:2.25e-11,-0.333143,0.0445803
dv_cand_sv:2.25e-10,-0.333143,0.0445802
dv_cand_sv:1.12e-09,-0.333143,0.0445802
dv_cand_sv:2.25e-09,-0.333143,0.0445801
dv_cand_sv:5.62e-09,-0.333143,0.0445799
dv_cand_sv:1.12e-08,-0.333143,0.0445795
dv_cand_sv:2.25e-08,-0.333143,0.0445787
dv_cand_sv:1.12e-07,-0.333145,0.0445724
dv_cand_sv:1.69e-07,-0.333146,0.0445685
dv_cand_sv:2.25e-07,-0.333147,0.0445645
dv_cand_sv:5.62e-07,-0.333153,0.044541
dv_cand_sv:1.12e-06,-0.333163,0.0445017
dv_cand_sv:2.25e-06,-0.333183,0.0444232
dv_cand_sv:4.5e-06 ,-0.333222,0.0442662
dv_cand_sv:1.12e-05,-0.333342,0.043795
dv_cand_sv:2.25e-05,-0.333541,0.0430098
