real_name,constraint,obs
dv_cand_sv:5.88e-09,-1.42863,110.899
dv_cand_sv:1.47e-06,-1.42935,110.989
dv_cand_sv:2.94e-06,-1.43007,111.08
dv_cand_sv:5.88e-06,-1.43151,111.261
dv_cand_sv:2.94e-05,-1.44304,112.717
dv_cand_sv:4.41e-05,-1.45024,113.634
dv_cand_sv:5.88e-05,-1.45744,114.555
dv_cand_sv:0.000147,-1.50066,120.182
dv_cand_sv:0.000294,-1.57269,129.949
dv_cand_sv:0.000588,-1.71674,150.985
dv_cand_sv:0.00118 ,-2.00486,199.421
dv_cand_sv:0.00294 ,-2.8692,403.276
dv_cand_sv:0.00588 ,-3.99014,802.633
