real_name,constraint,obs
dv_cand_sv:1.21e-07,-1.82642,272.387
dv_cand_sv:1.21e-06,-1.82691,272.518
dv_cand_sv:6.06e-06,-1.82907,273.101
dv_cand_sv:1.21e-05,-1.83177,273.83
dv_cand_sv:3.03e-05,-1.83987,276.024
dv_cand_sv:6.06e-05,-1.85337,279.7
dv_cand_sv:0.000121,-1.88037,287.128
dv_cand_sv:0.000606,-2.0964,350.222
dv_cand_sv:0.000909,-2.23142,392.99
dv_cand_sv:0.00121 ,-2.36644,438.345
dv_cand_sv:0.00303 ,-2.65038,502.43
dv_cand_sv:0.00606 ,-2.91543,529.973
dv_cand_sv:0.0121  ,-3.44552,628.42
dv_cand_sv:0.0242  ,-4.5057,1056.33
dv_cand_sv:0.0606  ,-7.15,4957.6
