real_name,constraint,obs
dv_cand_sv:7.37e-08,-1.70369,298.048
dv_cand_sv:7.37e-07,-1.70412,298.131
dv_cand_sv:3.68e-06,-1.70603,298.5
dv_cand_sv:7.37e-06,-1.70843,298.962
dv_cand_sv:1.84e-05,-1.71562,300.351
dv_cand_sv:3.68e-05,-1.72759,302.677
dv_cand_sv:7.37e-05,-1.75155,307.366
dv_cand_sv:0.000368,-1.9432,346.768
dv_cand_sv:0.000552,-2.06298,373.153
dv_cand_sv:0.000737,-2.18276,400.944
dv_cand_sv:0.00184 ,-2.70356,506.893
dv_cand_sv:0.00368 ,-3.22684,580.276
dv_cand_sv:0.00737 ,-4.2734,929.759
dv_cand_sv:0.0147  ,-6.36652,3169.42
dv_cand_sv:0.0368  ,-7.15,4957.6
