real_name,constraint,obs
dv_cand_sv:2.03e-08,-1.48742,185.274
dv_cand_sv:1.02e-06,-1.48874,185.633
dv_cand_sv:2.03e-06,-1.49009,185.999
dv_cand_sv:5.08e-06,-1.49413,187.101
dv_cand_sv:1.02e-05,-1.50087,188.944
dv_cand_sv:2.03e-05,-1.51435,192.657
dv_cand_sv:0.000102,-1.62217,223.671
dv_cand_sv:0.000152,-1.68956,244.235
dv_cand_sv:0.000203,-1.75695,265.706
dv_cand_sv:0.000508,-2.1613,413.593
dv_cand_sv:0.00102 ,-2.33355,486.436
dv_cand_sv:0.00203 ,-2.33409,486.448
dv_cand_sv:0.00406 ,-2.33516,486.473
dv_cand_sv:0.0102  ,-2.33838,486.546
dv_cand_sv:0.0203  ,-2.34374,486.674
