real_name,constraint,obs
dv_cand_sv:2.76e-06,-2.06292,422.936
dv_cand_sv:2.76e-05,-2.06373,423.269
dv_cand_sv:0.000138,-2.06734,424.751
dv_cand_sv:0.000276,-2.07186,426.608
dv_cand_sv:0.000689,-2.08541,432.201
dv_cand_sv:0.00138 ,-2.10798,441.604
dv_cand_sv:0.00276 ,-2.15314,460.714
dv_cand_sv:0.0138  ,-2.20997,485
dv_cand_sv:0.0207  ,-2.21056,485
dv_cand_sv:0.0276  ,-2.21114,485.001
dv_cand_sv:0.0689  ,-2.21464,485.006
dv_cand_sv:0.138   ,-2.22047,485.018
dv_cand_sv:0.276   ,-2.23213,485.061
dv_cand_sv:0.551   ,-2.25545,485.219
dv_cand_sv:1.38    ,-2.32541,486.26
dv_cand_sv:2.76    ,-2.44202,489.901
