real_name,par1,par2
dv_cand_sv:1.21e-07,0.0823744,-1.64108
dv_cand_sv:1.21e-06,0.0824168,-1.64147
dv_cand_sv:6.06e-06,0.0826053,-1.6432
dv_cand_sv:1.21e-05,0.0828409,-1.64538
dv_cand_sv:3.03e-05,0.0835477,-1.65189
dv_cand_sv:6.06e-05,0.0847257,-1.66274
dv_cand_sv:0.000121,0.0870816,-1.68444
dv_cand_sv:0.000606,0.105929,-1.85806
dv_cand_sv:0.000909,0.117709,-1.96658
dv_cand_sv:0.00121 ,0.129489,-2.07509
dv_cand_sv:0.00303 ,0.200168,-2.2
dv_cand_sv:0.00606 ,0.317967,-2.2
dv_cand_sv:0.0121  ,0.553564,-2.2
dv_cand_sv:0.0242  ,1.02476,-2.2
dv_cand_sv:0.0606  ,2.2,-2.2
dv_cand_sv:0.121   ,2.2,-2.2
