real_name,constraint,obs
dv_cand_sv:5.94e-09,-2.38026,392.647
dv_cand_sv:1.48e-06,-2.38135,392.915
dv_cand_sv:2.97e-06,-2.38245,393.184
dv_cand_sv:5.94e-06,-2.38463,393.723
dv_cand_sv:2.97e-05,-2.40214,398.05
dv_cand_sv:4.45e-05,-2.41308,400.772
dv_cand_sv:5.94e-05,-2.42401,403.507
dv_cand_sv:0.000148,-2.48965,420.2
dv_cand_sv:0.000297,-2.59904,449.112
dv_cand_sv:0.000594,-2.81782,511.177
dv_cand_sv:0.00119 ,-3.03886,547.485
dv_cand_sv:0.00297 ,-3.63967,681.033
dv_cand_sv:0.00594 ,-4.64103,1140.43
