real_name,constraint,obs
dv_cand_sv:4.31e-08,-2.43959,416.258
dv_cand_sv:2.15e-06,-2.44113,416.673
dv_cand_sv:4.31e-06,-2.4427,417.097
dv_cand_sv:1.08e-05,-2.44741,418.372
dv_cand_sv:2.15e-05,-2.45527,420.502
dv_cand_sv:4.31e-05,-2.47099,424.783
dv_cand_sv:0.000215,-2.59671,460.065
dv_cand_sv:0.000323,-2.67528,483.067
dv_cand_sv:0.000431,-2.75386,506.816
dv_cand_sv:0.00108 ,-2.96013,535.96
dv_cand_sv:0.00215 ,-3.28127,591.218
dv_cand_sv:0.00431 ,-3.92355,776.676
dv_cand_sv:0.00861 ,-5.20811,1590.06
dv_cand_sv:0.0215  ,-7.15,4957.6
