real_name,constraint,obs
0,-2.41012,334.772
1,-1.8777,287.385
2,-1.42237,430.954
3,-2.75245,390.157
4,-2.10901,331.93
5,-1.50339,295.008
6,-2.28018,452.491
7,-2.37877,375.324
8,-2.40047,353.014
9,-1.92776,309.123
10,-2.10019,357.897
11,-2.23014,327.84
12,-2.04886,251.141
13,-2.26975,322.023
14,-2.22194,356.113
15,-2.20332,307.521
16,-2.58505,375.551
17,-2.36958,363.331
18,-2.53828,372.887
19,-2.20342,359.954
20,-2.54742,390.18
21,-2.54479,339.164
22,-2.01759,251.615
23,-2.45934,290.258
24,-2.33062,321.396
25,-2.23679,363.072
26,-2.88252,471.21
27,-2.77993,424.904
28,-2.29317,325.167
29,-2.35557,339.71
30,-2.64275,354.749
31,-2.49058,375.465
32,-2.22397,392.755
33,-2.76408,430.081
34,-2.495,406.685
35,-2.05505,268.514
36,-2.27388,375.353
37,-1.6034,236.021
38,-3.23238,541.003
39,-2.57632,398.666
40,-2.04635,321.209
41,-2.21024,356.723
42,-2.42461,340.595
43,-2.00734,274.215
44,-2.81236,449.743
45,-1.88025,307.143
46,-2.2846,344.067
47,-3.0402,436.761
48,-1.98407,421.752
49,-2.40968,355.43
50,-2.27411,337.719
51,-2.66116,402.004
52,-2.78646,417.451
53,-2.21006,330.273
54,-2.03567,360.247
55,-1.87882,252.348
56,-2.31062,358.334
57,-2.48345,300.404
58,-2.55478,358.365
59,-2.45527,349.394
60,-2.54468,322.168
61,-1.79964,269.12
62,-1.94214,259.159
63,-2.27092,268.506
64,-2.34542,353.266
65,-2.50609,388.219
66,-1.49258,225.396
67,-2.0542,367.059
68,-1.92594,286.591
69,-2.00909,292.784
70,-2.0038,300.177
71,-2.19919,293.175
72,-2.33769,363.434
73,-2.61867,366.459
74,-2.36702,307.002
75,-2.37273,365.166
76,-2.23201,300.194
77,-2.5901,430.975
78,-2.68464,420.488
79,-2.0166,406.182
80,-3.08392,500.681
81,-2.92813,382.399
82,-2.60376,371.669
83,-2.12611,291.862
84,-2.39509,418.887
85,-2.54138,339.832
86,-2.23397,338.306
87,-2.42003,415.236
88,-2.85464,416.352
89,-2.21122,326.736
90,-1.80476,453.03
91,-2.53186,371.406
92,-2.39724,380.501
93,-2.19469,318.789
94,-2.67154,417.689
95,-2.86114,413.582
96,-1.95368,294.035
97,-2.68696,391.095
98,-2.75284,396.052
base,-2.3633,348.868
