real_name,par1,par2
0,-0.00652839,-1.6831
1,0.0173007,-2.08718
2,0.457084,-1.86015
3,0.362137,-1.77585
4,0.174315,-1.86214
5,0.178059,-1.82281
6,0.270353,-1.89178
7,0.439709,-1.79799
8,0.364632,-1.89647
9,0.188009,-1.70942
10,0.317845,-1.85846
11,0.353078,-1.51793
12,0.164831,-1.75599
13,0.399117,-2.13981
14,0.192267,-1.82996
15,0.357093,-1.77905
16,0.226812,-1.82289
17,0.312515,-2.03643
18,-0.0164241,-1.94634
19,0.224335,-1.81745
20,0.176272,-1.88174
21,0.0128455,-1.79487
22,0.364828,-1.93696
23,0.355747,-1.86525
24,0.248664,-1.97969
25,0.253439,-1.52048
26,0.277251,-1.59423
27,0.036074,-1.73031
28,0.338991,-1.7832
29,0.329831,-1.79937
30,0.143456,-1.76717
31,0.179803,-1.93804
32,0.0163417,-1.78293
33,0.420391,-1.64531
34,0.211236,-1.83362
35,0.433027,-1.90379
36,0.14773,-1.94232
37,0.324714,-1.98858
38,0.36761,-1.95528
39,0.106511,-1.85965
40,0.366647,-1.86924
41,0.399386,-1.88483
42,0.335445,-1.77432
43,0.146601,-1.48504
44,0.3035,-1.82679
45,0.314248,-1.62976
46,0.415252,-1.77112
47,0.171777,-2.06943
48,0.446546,-1.62397
49,0.253604,-1.98019
50,0.339782,-1.97158
51,0.402446,-2.2
52,0.155592,-1.99501
53,0.258918,-2.03454
54,0.442215,-1.84218
55,0.203936,-2.01715
56,0.422513,-1.81382
57,0.0047381,-1.64806
58,0.177785,-2.01417
59,0.348569,-1.94972
60,0.335753,-1.76927
61,0.400335,-1.64556
62,0.211123,-2.05978
63,0.0707713,-1.93495
64,0.297146,-1.84912
65,0.320032,-1.5344
66,0.280895,-1.72864
67,-0.0128456,-1.68862
68,0.21987,-1.56365
69,-0.0584666,-1.80421
70,0.19591,-2.16178
71,0.23469,-1.9224
72,0.300522,-1.93814
73,0.330358,-1.95715
74,0.191588,-2.11174
75,0.072616,-1.83305
76,0.380197,-1.74848
77,0.0849852,-1.75369
78,0.203772,-1.79087
79,0.331476,-1.7859
80,0.323316,-2.04753
81,0.198786,-2.01189
82,0.00414157,-1.77271
83,0.162039,-1.59856
84,0.0235981,-2.09354
85,0.2464,-1.66091
86,0.232501,-1.86195
87,0.179497,-1.94212
88,0.443706,-1.58983
89,0.110164,-2.00089
90,0.275536,-1.90205
91,0.527871,-1.52341
92,0.435763,-1.76676
93,0.446371,-1.95581
94,0.247778,-1.71801
95,0.445967,-1.65676
96,-0.153776,-1.83665
97,0.357955,-1.8563
98,0.219734,-1.65053
base,0.248293,-1.80464
