real_name,constraint,obs
0,-1.53007,187.596
1,-0.437525,321.135
2,-1.28827,164.206
3,0.212972,108.004
4,-1.64016,81.0241
5,-1.67199,186.945
6,-2.18743,224.698
7,-2.16002,344.685
8,0.183255,136.501
9,-0.883311,298.894
10,-1.32094,310.502
11,-1.30724,102.043
12,-2.01422,335.225
13,-0.943742,152.128
14,-0.754631,320.625
15,-2.91321,342.776
16,-0.916097,162.473
17,-1.26058,211.35
18,-1.62961,184.537
19,-2.39264,368.566
20,-1.24424,197.626
21,-0.429372,112.313
22,-1.42165,79.4856
23,-1.60857,137.973
24,-1.21224,261.86
25,-1.28622,224.46
26,-1.3953,122.096
27,-1.84989,395.662
28,-2.29859,167.943
29,0.242146,305.754
30,-1.24646,170.773
31,-1.10083,118.577
32,-1.26066,466.312
33,-2.4118,295.77
34,-1.84925,157.205
35,-1.01144,167.341
36,-0.893575,159.886
37,-1.30407,333.275
38,-2.05024,252.284
39,-1.54964,354.839
40,-2.03891,285.622
41,-1.00615,90.8903
42,-1.26336,156.272
43,-2.25226,326.342
44,-1.4172,252.035
45,-1.91799,185.371
46,-1.10111,225.453
47,-2.60665,279.923
48,-1.41802,168.011
49,0.884142,192.787
50,-0.175389,243.726
51,-2.01091,256.044
52,-1.87719,291.067
53,-0.549567,100.111
54,-0.512922,433.922
55,-0.671798,184.966
56,-0.565841,281.386
57,-1.16136,241.592
58,-2.19971,272.397
59,-1.75172,253.603
60,-1.47199,141.556
61,-0.932764,245.352
62,0.00945713,133.652
63,-1.34324,109.892
64,0.0859429,196.407
65,-1.63264,98.326
66,-0.964157,141.445
67,-1.22884,89.5098
68,-1.33596,323.023
69,-2.40265,403.88
70,-0.713002,242.975
71,-0.259396,120.807
72,-1.88013,354.995
73,-1.44071,105.849
74,-1.46045,242.71
75,-0.915842,229.165
76,-2.3069,211.613
77,-0.410603,44.2503
78,-1.23662,92.7695
79,-3.7352,694.923
80,-0.929011,244.405
81,-1.31982,319.05
82,-1.00037,217.262
83,-1.29224,74.0104
84,-2.45223,202.02
85,-1.16299,147.167
86,-1.66457,314.965
87,-1.26909,222.647
88,-0.466233,92.8229
89,-0.46704,81.7464
90,0.384227,337.081
91,-1.67652,238.318
92,-2.24611,485.144
93,-2.11652,227.504
94,-0.969334,201.764
95,-1.45579,183.217
96,-0.23971,180.557
97,-1.6904,370.947
98,-0.512214,161.842
base,-1.41068,194.67
