real_name,par1,par2
dv_cand_sv:1.85e-19,-0.0400446,-1.15729
dv_cand_sv:1.85e-18,-0.0400446,-1.15729
dv_cand_sv:9.24e-18,-0.0400446,-1.15729
dv_cand_sv:1.85e-17,-0.0400446,-1.15729
dv_cand_sv:4.62e-17,-0.0400446,-1.15729
dv_cand_sv:9.24e-17,-0.0400446,-1.15729
dv_cand_sv:1.85e-16,-0.0400446,-1.15729
dv_cand_sv:9.24e-16,-0.0400446,-1.15729
dv_cand_sv:1.39e-15,-0.0400446,-1.15729
dv_cand_sv:1.85e-15,-0.0400446,-1.15729
dv_cand_sv:4.62e-15,-0.0400446,-1.15729
dv_cand_sv:9.24e-15,-0.0400446,-1.15729
dv_cand_sv:1.85e-14,-0.0400446,-1.15729
dv_cand_sv:3.7e-14 ,-0.0400446,-1.15729
dv_cand_sv:9.24e-14,-0.0400446,-1.15729
dv_cand_sv:1.85e-13,-0.0400446,-1.15729
