real_name,par1,par2
0,0.144716,-1.46986
1,0.091826,-1.75286
2,0.185244,-1.63631
3,0.496488,-2.00047
4,0.462316,-1.68775
5,0.0173143,-1.84676
6,0.182166,-1.53338
7,0.535233,-1.79323
8,0.0314524,-1.69995
9,0.148429,-1.64564
10,0.348275,-1.76827
11,-0.00560562,-1.93293
12,0.285678,-1.94492
13,0.427752,-1.79696
14,0.147189,-1.64537
15,0.309775,-1.52232
16,-0.0321816,-1.52885
17,0.0985161,-1.61449
18,0.351341,-1.69164
19,0.198155,-1.81355
20,0.267254,-1.83407
21,0.307976,-1.67243
22,0.222436,-1.70914
23,0.212202,-1.76215
24,0.423707,-1.55184
25,0.448966,-1.75553
26,0.289159,-1.69633
27,0.359554,-1.65565
28,0.172295,-1.80238
29,0.239059,-1.73757
30,0.57928,-1.75695
31,0.368222,-1.65191
32,0.257857,-1.86131
33,0.206439,-1.58785
34,-0.0268663,-1.92335
35,0.0692887,-1.81303
36,0.379863,-1.50664
37,-0.0667275,-1.75542
38,0.452392,-1.48343
39,0.204358,-1.76342
40,0.206037,-1.69796
41,0.097557,-1.86917
42,-0.143349,-1.90706
43,0.160552,-1.66339
44,0.31719,-1.67585
45,-0.00628401,-1.8431
46,0.077927,-1.83142
47,0.318826,-1.98171
48,0.354113,-1.79235
49,0.208306,-1.84995
50,0.476026,-1.67137
51,0.318472,-1.58892
52,0.151692,-1.96973
53,0.0828193,-1.87867
54,0.211004,-1.65501
55,0.399234,-1.76746
56,-0.181712,-1.50971
57,0.167293,-2.03672
58,0.480946,-1.51259
59,0.230594,-1.77228
60,0.197249,-1.58867
61,0.372379,-1.94031
62,0.0709308,-1.41046
63,0.310194,-1.80154
64,0.476041,-1.73182
65,-0.20985,-1.83809
66,0.0830545,-1.72019
67,0.24663,-1.78254
68,0.370827,-1.70087
69,0.100884,-1.74727
70,0.111014,-1.64366
71,0.135648,-1.68927
72,0.250501,-1.82231
73,0.219779,-1.81191
74,-0.000892236,-1.54506
75,0.132695,-1.82042
76,0.321986,-2.1271
77,0.0784577,-1.89382
78,0.093756,-1.68831
79,0.300532,-2.17397
80,0.294365,-1.59956
81,0.424321,-1.91903
82,0.139154,-1.72517
83,0.312101,-1.68099
84,0.230224,-1.68813
85,-0.0987937,-1.71711
86,0.209887,-1.63664
87,0.131687,-1.71191
88,0.599196,-1.66988
89,0.180311,-1.73908
90,0.0977307,-1.70548
91,0.407903,-1.76435
92,0.342987,-1.64132
93,0.134659,-1.58513
94,0.174941,-1.86985
95,0.151958,-1.66456
96,0.204391,-1.89743
97,0.204569,-1.6223
98,0.0322034,-1.87888
base,0.20725,-1.72781
