real_name,constraint,obs
0,-2.05785,265.466
1,-1.15636,252.879
2,-1.41331,266.972
3,-2.01638,202.597
4,-1.58876,307.033
5,-2.07073,234.046
6,-2.34474,264.379
7,-1.66004,187.788
8,-2.4393,391.741
9,-2.88346,398.066
10,-1.41819,215.339
11,-1.94426,227.614
12,-1.77729,377.477
13,-2.04817,294.99
14,-2.77375,311.133
15,-2.00907,293.495
16,-2.24642,305.124
17,-2.24719,263.975
18,-2.14194,203.279
19,-1.71035,243.206
20,-2.83325,360.604
21,-1.41707,347.501
22,-1.8505,327.06
23,-1.90309,342.289
24,-2.65689,360.81
25,-1.1289,178.626
26,-2.05172,245.434
27,-2.52737,251.004
28,-2.76246,351.838
29,-1.35267,193.555
30,-0.873092,198.609
31,-2.67993,291.374
32,-1.17581,123.374
33,-2.95235,434.971
34,-2.49529,423.554
35,-2.19155,279.466
36,-2.35415,352.232
37,-1.57716,242.952
38,-2.10779,277.98
39,-1.0406,225.654
40,-2.39189,325.159
41,-1.81538,200.557
42,-2.82007,448.136
43,-2.69177,336.885
44,-2.81073,374.812
45,-1.67126,339.718
46,-1.11569,119.699
47,-3.11222,497.149
48,-1.37747,179.89
49,-1.73565,228.758
50,-2.18771,310.081
51,-2.10349,363.556
52,-2.47009,443.115
53,-2.25238,250.472
54,-1.8609,201.329
55,-2.17257,275.334
56,-1.26323,127.525
57,-1.96205,444.334
58,-1.93167,491.531
59,-2.46985,235.802
60,-2.52596,424.203
61,-1.79296,219.138
62,-2.63952,335.11
63,-1.71175,227.011
64,-1.71033,229.969
65,-2.16914,283.541
66,-2.40838,351.589
67,-1.68675,286.431
68,-2.46952,253.737
69,-2.61869,326.977
70,-2.5558,335.591
71,-2.43213,279.832
72,-2.49359,296.19
73,-2.54448,289.696
74,-1.37118,381.118
75,-1.33272,122.776
76,-2.6422,399.17
77,-1.72928,249.085
78,-2.77224,417.491
79,-2.34927,264.132
80,-1.51277,220.164
81,-1.8738,265.85
82,-1.79248,311.502
83,-0.584657,153.129
84,-2.32488,296.754
85,-2.83392,447.438
86,-2.29104,280.933
87,-2.17311,271.333
88,-1.89623,225.042
89,-1.82268,143.876
90,-1.11891,243.78
91,-1.69982,202.854
92,-2.15386,201.892
93,-1.16474,172.156
94,-2.31156,327.564
95,-1.79803,238.555
96,-1.64084,261.924
97,-1.76609,317.185
98,-0.994865,292.082
base,-2.11143,277.332
