real_name,constraint,obs
dv_cand_sv:3.61e-09,-2.3188,378.095
dv_cand_sv:9.02e-07,-2.31943,378.247
dv_cand_sv:1.8e-06 ,-2.32006,378.4
dv_cand_sv:3.61e-06,-2.32133,378.705
dv_cand_sv:1.8e-05 ,-2.33146,381.153
dv_cand_sv:2.71e-05,-2.33779,382.689
dv_cand_sv:3.61e-05,-2.34412,384.229
dv_cand_sv:9.02e-05,-2.38212,393.562
dv_cand_sv:0.00018 ,-2.44545,409.472
dv_cand_sv:0.000361,-2.57211,442.653
dv_cand_sv:0.000721,-2.82544,514.677
dv_cand_sv:0.0018  ,-3.18241,571.836
dv_cand_sv:0.00361 ,-3.75572,717.304
