real_name,par1,par2
dv_cand_sv:3.02e-10,0.267324,-1.77969
dv_cand_sv:3.02e-09,0.267324,-1.77969
dv_cand_sv:1.51e-08,0.267324,-1.77969
dv_cand_sv:3.02e-08,0.267324,-1.77969
dv_cand_sv:7.55e-08,0.267324,-1.77969
dv_cand_sv:1.51e-07,0.267324,-1.77969
dv_cand_sv:3.02e-07,0.267324,-1.77969
dv_cand_sv:1.51e-06,0.267324,-1.7797
dv_cand_sv:2.27e-06,0.267324,-1.7797
dv_cand_sv:3.02e-06,0.267325,-1.77971
dv_cand_sv:7.55e-06,0.267325,-1.77973
dv_cand_sv:1.51e-05,0.267326,-1.77978
dv_cand_sv:3.02e-05,0.267327,-1.77987
dv_cand_sv:6.04e-05,0.26733,-1.78006
dv_cand_sv:0.000151,0.26734,-1.78062
dv_cand_sv:0.000302,0.267355,-1.78156
