real_name,constraint,obs
dv_cand_sv:3.79e-09,-2.28019,362.781
dv_cand_sv:9.47e-07,-2.28085,362.937
dv_cand_sv:1.89e-06,-2.28152,363.094
dv_cand_sv:3.79e-06,-2.28285,363.408
dv_cand_sv:1.89e-05,-2.29349,365.927
dv_cand_sv:2.84e-05,-2.30014,367.508
dv_cand_sv:3.79e-05,-2.30679,369.094
dv_cand_sv:9.47e-05,-2.34669,378.709
dv_cand_sv:0.000189,-2.41318,395.124
dv_cand_sv:0.000379,-2.54618,429.45
dv_cand_sv:0.000757,-2.81217,504.337
dv_cand_sv:0.00189 ,-3.21253,577.509
dv_cand_sv:0.00379 ,-3.8145,737.14
