real_name,constraint,obs
0,-2.42575,436.03
1,-2.51717,476.26
2,-2.4164,392.965
3,-2.34806,432.916
4,-2.49688,415.888
5,-2.53367,401.497
6,-2.33553,344.145
7,-2.16712,384.946
8,-2.76923,443.943
9,-2.65549,500.267
10,-2.93885,486.449
11,-2.61075,439.759
12,-2.77641,424.292
13,-2.70862,480.518
14,-2.59189,456.974
15,-2.37948,339.381
16,-1.9725,368.484
17,-2.88487,488.413
18,-2.77527,454.918
19,-2.63441,436.232
20,-2.13841,408.122
21,-2.13516,397.466
22,-2.27835,392.924
23,-2.98655,524.804
24,-2.20451,423.566
25,-2.70824,458.224
26,-2.46968,444.675
27,-2.58614,419.601
28,-2.33393,442.858
29,-2.37626,386.572
30,-2.18288,387.508
31,-2.63814,454.56
32,-2.27136,447.276
33,-2.44853,490.174
34,-2.34693,453.121
35,-2.93305,529.249
36,-2.39479,447.563
37,-2.03138,384.72
38,-2.23684,389.277
39,-2.91757,410.662
40,-2.31504,401.583
41,-2.24849,359.068
42,-3.11726,500.7
43,-2.66844,439.888
44,-2.64249,422.062
45,-2.71609,465.998
46,-2.21862,428.352
47,-3.01774,491.241
48,-2.03337,461.736
49,-2.18704,436.996
50,-2.01648,404.884
51,-2.69848,452.709
52,-2.27595,406.302
53,-2.56208,396.449
54,-3.07504,516.552
55,-2.25676,390.755
56,-2.64891,441.021
57,-2.6537,424.711
58,-2.82154,515.06
59,-2.6374,447.948
60,-2.78998,466.429
61,-2.63576,409.309
62,-2.52126,455.878
63,-2.00506,369.311
64,-2.38074,394.674
65,-2.73758,484.372
66,-2.33758,447.535
67,-2.27792,356.671
68,-2.43055,389.246
69,-2.62971,489.495
70,-2.48166,401.16
71,-1.95649,379.531
72,-2.15105,441.959
73,-1.82909,381.932
74,-2.3297,432.891
75,-2.87916,457.492
76,-1.77628,335.209
77,-1.96257,357.061
78,-2.17129,429.921
79,-2.08819,424.04
80,-2.17557,346.339
81,-2.7964,496.231
82,-2.25138,402.133
83,-2.70891,430.445
84,-1.96303,358.841
85,-2.21108,442.407
86,-2.43725,410.676
87,-2.08733,348.552
88,-2.03879,325.902
89,-2.55274,366.918
90,-2.58754,452.53
91,-2.5929,406.168
92,-2.58693,460.804
93,-2.11756,340.667
94,-2.81179,445.307
95,-2.65528,495.779
96,-2.4369,452.104
97,-2.476,394.928
98,-2.62511,467.298
base,-2.38549,414.371
