real_name,par1,par2
0,-0.0305831,-0.817925
1,0.306855,-0.852181
2,-0.755686,-0.98998
3,-0.121944,-0.480377
4,-0.15229,-0.54419
5,0.135136,-1.52883
6,-0.211578,-0.237927
7,-0.627036,-1.31395
8,0.463968,-0.234313
9,-0.252887,-0.759548
10,0.260791,-0.644303
11,-0.538541,-1.17756
12,0.329146,-1.24678
13,0.0307264,-0.836052
14,-1.00686,-1.07152
15,-0.567733,-0.724366
16,-0.177157,-1.31474
17,0.0473779,-1.03411
18,0.422561,-0.262983
19,-0.358999,-1.40385
20,-0.822774,-1.51229
21,-0.3949,-0.270374
22,-0.387061,-0.930677
23,-0.296813,-0.568465
24,-0.0487944,-0.874001
25,-0.0494383,-1.51051
26,0.366951,-0.6099
27,-0.554133,-0.266851
28,-0.512437,-0.436398
29,0.683965,-1.32748
30,0.281152,-0.150556
31,-0.266191,-0.12079
32,-0.0234213,-0.542702
33,-0.532658,-1.06771
34,-0.117967,-1.43632
35,-0.705841,-0.283274
36,0.166676,-0.156418
37,-0.928559,-1.53608
38,0.150716,-0.908032
39,-0.501393,-0.210881
40,0.192358,-1.75995
41,-0.531115,-0.563262
42,-0.184422,-1.48666
43,0.132644,-0.603497
44,-0.0205431,-0.898483
45,-0.130414,-0.670752
46,-0.44391,-0.657486
47,-0.00456202,-1.05395
48,-0.158353,-1.04515
49,-0.232717,-0.663397
50,-0.282633,-1.23322
51,0.817606,-0.548962
52,-0.786555,-0.626701
53,-0.707943,-0.989441
54,0.211373,-1.2382
55,-0.160731,-1.19393
56,-1.15788,-0.793333
57,-0.327273,-0.97996
58,-0.153327,-0.596162
59,-0.400691,-1.42127
60,0.0443993,-0.89484
61,-0.693405,-1.12411
62,0.480011,-1.19566
63,0.406909,-1.09775
64,0.0258087,-1.59941
65,-0.684746,-1.01349
66,-0.253622,-1.17104
67,0.745008,-0.794788
68,-0.139349,-1.26114
69,-0.524678,-1.35007
70,0.262891,-1.19386
71,0.911755,-0.556339
72,-0.213908,-0.75944
73,0.0231914,-0.634473
74,0.287711,-1.45215
75,-0.448033,-0.921813
76,-0.428653,-0.878426
77,-0.427721,-0.698586
78,0.650773,-0.395726
79,0.0675163,-0.601509
80,-0.207581,-0.27587
81,0.201886,-0.183576
82,-0.0392849,-1.04112
83,-0.129701,-0.913165
84,0.0854668,-1.06021
85,-0.195728,-0.676631
86,-0.394693,-0.545496
87,-0.847419,-0.994518
88,-0.408322,-0.403823
89,-0.477967,-1.45955
90,-0.915784,-0.0316626
91,-0.250046,-0.739189
92,-0.600474,-0.304708
93,0.0285608,-0.844347
94,-0.85489,-0.312363
95,-0.347563,-0.404224
96,-0.257874,-0.595636
97,-0.0608428,-1.07407
98,-0.201118,-0.528852
base,-0.186272,-0.881866
