real_name,constraint,obs
0,-3.39086,572.981
1,-2.23285,436.754
2,-2.39924,350.942
3,-2.16786,348.282
4,-2.69767,445.119
5,-2.78756,441.275
6,-1.9841,402.813
7,-2.09232,314.081
8,-1.73115,445.474
9,-1.98246,489.324
10,-2.12151,426.228
11,-2.39323,344.833
12,-2.45486,363.128
13,-2.1873,388.508
14,-1.70659,261.895
15,-1.75598,322.84
16,-2.07713,407.415
17,-1.77595,486.03
18,-1.84587,301.091
19,-2.08905,314.986
20,-2.36172,408.432
21,-1.99374,314.705
22,-2.74828,435.956
23,-1.87372,375.104
24,-2.61918,415.498
25,-2.68627,427.611
26,-2.87724,426.046
27,-2.36194,385.128
28,-2.50852,386.427
29,-2.36362,376.318
30,-2.00774,277.007
31,-2.21756,332.41
32,-1.23337,364.415
33,-1.80732,315.459
34,-3.03672,509.05
35,-2.62088,429.38
36,-2.32244,392.854
37,-2.20359,302.996
38,-2.33328,405.978
39,-2.42927,408.753
40,-2.35531,440.786
41,-2.21402,323.201
42,-2.11798,323.451
43,-1.9668,329.709
44,-2.04238,383.786
45,-2.90059,485.77
46,-2.33713,326.526
47,-1.61239,318.423
48,-2.24711,291.82
49,-2.91817,464.438
50,-2.38737,352.963
51,-2.33696,381.423
52,-2.06788,301.868
53,-2.22907,474.784
54,-2.55748,495.878
55,-1.79831,349.847
56,-1.77428,318.673
57,-2.27187,424.769
58,-2.16619,438.824
59,-2.50435,359.659
60,-2.52869,414.06
61,-1.90238,347.938
62,-2.1717,386.042
63,-2.49671,353.43
64,-2.8288,421.56
65,-1.88709,293.923
66,-2.75757,451.692
67,-2.68586,430.629
68,-2.22407,485.029
69,-3.09253,469.862
70,-2.14451,290.878
71,-2.42977,398.721
72,-2.32173,372.477
73,-1.99443,371.165
74,-2.66274,483.817
75,-2.91881,516.128
76,-2.65853,430.447
77,-2.5036,428.343
78,-2.67302,412.075
79,-2.32139,365.797
80,-2.34449,347.059
81,-2.13218,420.632
82,-2.3731,399.778
83,-2.19564,370.554
84,-1.99503,329.057
85,-2.59804,476.425
86,-2.10075,261.444
87,-1.6587,265.476
88,-2.58586,375.275
89,-2.95121,534.733
90,-2.71241,462.297
91,-2.51872,371.436
92,-2.05262,283.624
93,-2.42801,383.176
94,-2.91195,478.522
95,-2.42139,474.757
96,-2.46794,381.563
97,-2.21786,329.288
98,-2.43843,385.567
base,-2.28542,373.785
