real_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
cand_0_sv:0.0041  ,2.0254087563219944634,3.6999152499230403279,0.73890044857110004362,-0.1631389132614221027,-0.0827363259043872451,0.71221885056347933318,2.3679239111322440969,9.8684692211014510832,5.4265110808595764524,6.1745154338862988652
cand_0_sv:0.041   ,2.0090916443483792797,3.6477379875664972531,1.1659168677005449233,-0.098641794485482950372,-0.053906626654444657343,0.50896140211729057334,2.0919782488296205791,9.7292612294554583485,5.771771352440040026,5.872977322025457525
cand_0_sv:0.164   ,1.9547012711029940757,3.4738137797113544103,2.5893049314653606707,0.11634860143431419166,0.042192370845363952325,-0.16856342603667184843,1.1721593744875420384,9.2652345906354849348,6.9226389243749189006,4.8678502824893197243
cand_0_sv:0.246   ,1.9184410222727374951,3.3578643078079259965,3.538230307308571021,0.25967553204751220308,0.10625836917856965047,-0.62024664480597990757,0.55894679159282345537,8.9558834980888359922,7.6898839723315042249,4.1977655894652290414
cand_0_sv:0.41    ,1.8459205246122241117,3.1259653640010687248,5.4360810589949917215,0.54632939327390839246,0.23439036584498113003,-1.523613082344596581,-0.6674783741966145989,8.3371813129955381072,9.2243740682446766499,2.857596203417045011
cand_1_sv:0.0041  ,1.3141931766132561865,1.433287409637726828,5.3006631663248322539,3.9058526544443652462,1.1533119544599368389,2.2954962775572074207,0.44693943502651550803,9.0953728032862883879,6.5315614648718396396,4.3002460653160543558
cand_1_sv:0.041   ,1.2694461214196592902,1.3959495422831256217,5.4840245020909401674,3.9699435400298623833,1.3007617661120585151,2.0186048868220192176,0.31858749107743650208,9.1054481070719912594,6.7466420839857690339,4.0232468711790243532
cand_1_sv:0.164   ,1.1202892707743365985,1.2714899844344556001,6.0952289546446341006,4.1835798253148537285,1.7922611382857969176,1.0956335843713917999,-0.10925232208616009189,9.1390324530243383094,7.4635774810322024209,3.099916224055589975
cand_1_sv:0.246   ,1.0208513703441215448,1.1885169458686755117,6.502698589680429464,4.3260040155048473665,2.1199273864016228153,0.48031938273764041014,-0.39447886419522426582,9.161422016992569084,7.9415344123964910494,2.484362459306634463
cand_1_sv:0.41    ,0.82197556948369099317,1.0225708687371153349,7.3176378597520201907,4.6108523958848355306,2.7752598826332741666,-0.75030902052986281348,-0.96493194841335294676,9.2062011449290306331,8.8974482751250683066,1.2532549298087221068
cand_2_sv:0.0041  ,2.373684185114524503,2.7226353945550347824,4.1563568923819129708,3.6486598761387605272,0.86550582900299444233,2.8550156082533724167,1.1280604160280289783,9.7058341421451501674,6.5362231777158932289,4.981943157932370525
