real_name,obj,g1,g2,g3,g4,g5,g6,g7,g8
cand_0_sv:0.008   ,63.92779309492389217,5.0710965990000005377,-19.69468473799999586,-8.1444848996000036578,-65.070243244942616911,36.192450960609846788,0.07891875954084781597,-14.832094896422464814,-22.584983673709906782
cand_0_sv:0.08    ,43.666647982460503385,8.7698773190000025579,-4.9962761979999967821,-8.3380413150000070033,-76.652100155193764408,39.343290936938871027,-1.0265014009421058461,-16.936047886707505938,-21.293179419839191269
cand_0_sv:0.32    ,77.945511616350216855,21.099146399000005658,43.998419013999992444,-8.9832293592000027616,-99.668199674134910993,55.938475563376925948,-3.079190599116788718,-19.698082151198750722,-16.486151870163080702
cand_0_sv:0.48    ,187.8203216922143497,29.318659122999996214,76.661549137999998038,-9.4133547171999953918,-101.68740257784551773,72.209098365339926318,-3.0527400085490192794,-17.905983288120403074,-12.853250186671580479
cand_0_sv:0.8     ,616.4233031901060258,45.75768454399999996,141.98780924400000458,-10.273605440200000771,-73.746136169833135909,117.24754327060426817,0.34794499872336359658,-5.6014934634884632203,-4.5597269614308544305
cand_1_sv:0.008   ,43.089499110436413787,2.0621470979999969586,26.757294491999996211,2.2211932606000015511,-90.989875439488130837,-8.4434349336401872677,-4.2491320360875999285,-5.1568592419786831726,-35.247131321031076823
cand_1_sv:0.08    ,53.62695040721373374,5.7423390040000015233,41.381833823999997435,2.0286096013999959098,-102.08881839152300586,-4.0541946985499777156,-5.88439215875814714,-7.7423075269132262122,-34.860471852218744004
cand_1_sv:0.32    ,189.54698809917022118,18.009645348999995917,90.130298232000001235,1.3866640484000019029,-123.65151192618831999,16.607908151766700655,-9.7195774922463389345,-12.15194832763069499,-33.075616708198310789
cand_1_sv:0.48    ,366.31009033137820552,26.187849587000002316,122.62927454200000454,0.95870035820000332194,-124.83537344900929611,35.537602374456952248,-10.895443221175332482,-11.494683094435181658,-31.461789972820483285
cand_1_sv:0.8     ,847.69053703994200077,40.263780115000002979,174.70451875200001268,0.10277295980000289433,-95.544054491124498441,85.768892425433023163,-9.9329558854424178094,-1.5472906599656894855,-27.216720600486169701
cand_2_sv:0.008   ,55.765900124993422082,-3.6594187230000159161,28.917144872000001499,0.90282332079999960683,-64.173655325374795666,-2.3258903675944821998,7.2612372358333061584,0.75200057581095336445,-26.691745519699320965
cand_2_sv:0.08    ,52.009326801870869872,-0.36340556099999332673,32.700805191000000605,1.8756494392000035987,-73.376461353433498402,-3.419076609515187215,4.3180166167780917874,-0.84943399998617152846,-30.247393089806454469
cand_2_sv:0.32    ,90.892777036842147709,4.7285839259999988826,44.003068267999999819,5.1184031447999984721,-96.344297227668818095,-2.7748204939218297227,-4.8795934536468461573,-2.1034057392303289191,-32.318849844525630033
cand_2_sv:0.48    ,151.71947143041552408,6.5827980200000126842,51.195589071999997088,7.2802389520000012624,-105.0679961633340298,1.319820544148768704,-10.487294727077625112,0.5513340798454429148,-25.340246797244322607
cand_2_sv:0.8     ,345.37211549021407109,10.291226178000002278,65.580630509999991773,10.523966964000003088,-106.70373409526857245,18.30543131141791946,-20.445004071093155318,14.238543946149363251,-13.386521401000003095
cand_3_sv:0.008   ,150.42045209756952318,-22.231772425000002613,-21.119382247999997304,-0.30529867600000137884,-53.018445794349418065,-22.072559036708668145,-16.700324013749924035,-2.7731347652540065951,32.48329691179950629
cand_3_sv:0.08    ,143.06356256380922787,-18.852166937000006897,-7.6893289290000019776,-0.48215271999999842478,-66.253482048187194664,-19.629818750087519419,-17.824455359118768882,-4.5278161163515875387,35.427389550371927385
cand_3_sv:0.32    ,203.54294787452974447,-7.5868152780000031044,37.077515435999998772,-1.0716661868000016966,-97.354691184820751459,-6.4010488986026885527,-20.209027203769107217,-6.8276354993072025934,45.659308951226961426
cand_3_sv:0.48    ,316.51411999444536605,-0.07658083100001533694,66.922078429999999116,-1.4646751657999956819,-106.9644045953111231,6.7653978609298661695,-20.634184075496399657,-5.3274138181773977863,52.838090461313996116
