real_name,obj,g1,g2,g3,g4,g5,g6,g7,g8
0,354.40495702247199006,-28.277090558000011811,-86.247189302999998972,-3.0922975666000009909,-21.705303192911998167,-18.027626973639229391,-24.620190238811911598,-1.4468879240906886707,-0.0098076748780684397389
1,301.5869908498700056,-39.911648875000011572,-79.81388922099999661,4.5435220567999969887,-5.9569180726105059875,-27.579429874491054875,-18.105465025036995286,2.5503743055401386641,-0.071030579127807413897
2,163.37199804284634297,-26.536072919999995179,-26.184123594999999085,-0.14930442859999892846,-24.813181698276622456,-8.2287698457606701652,0.73132952172354315223,-2.2309148420534903323,9.921045580896720395
4,145.01642168425809132,-8.2345847999999932654,-63.728587727999993717,0.94263506399999918983,-30.59778421133341908,-3.7521563361492553668,1.9278844346677921351,-3.1841692691060359266,-32.234490898901000833
5,87.415916093024023326,-5.8418138549999980569,-8.3826702190000048631,-0.11904510720000160973,2.400728455647310966,-13.261659490362291081,2.3304118553898121036,8.848488239658777843,-20.489058415516790745
7,332.67493067141003849,-32.529835270000006631,-55.079372425000002522,3.869636407800003397,-55.23438070333273231,-45.52588493794133484,-39.703431235990315429,9.9319803476915708984,3.531540402016659641
8,175.41661782039184914,-20.266356755000003886,-53.139240398000012533,0.15155203080000134719,7.5326194792142473489,1.323986667748755508,-0.35171828038054542276,0.9923991079434024698,-40.664978820793166392
9,228.45816637765648238,-10.405842001999999979,-79.098446907999999667,3.2505243407999984129,-14.793793400352967637,21.665894776396399379,-2.1976369856826210025,-11.228368498791851948,-22.844890915423778921
10,255.75321558693983093,-18.703524017999995976,-53.21620890200000531,-12.312054787800001066,-2.176900617142905503,-5.482003864377844593,-45.627622113913261614,-5.3122498618241564827,11.879514583032637631
11,144.04969360617673146,-6.6626149859999941327,-54.592619849000001864,4.3371937925999972663,-47.713406545515880453,-3.196760472923536156,-13.262541170588866279,-9.3756298323449307475,-19.629291267014437494
12,501.51543260834972671,-45.732972357999983615,-113.48457590899998593,3.0600122076000033644,17.545959378596819533,-30.264831456862250292,-3.7919629380999140267,16.232822619691837929,20.920734803573346028
13,276.60781803025838599,-25.219886354999999867,-60.945269865999989634,1.2522968413999979731,-42.437354341143489478,-34.963813349600400215,-29.866908632839621163,0.10450818858819133084,-7.3341227037491378837
14,375.60762842227137526,-24.962016184000006547,-96.498838326000011989,4.4622522382000013863,1.2607282701368660582,-11.473506482262727957,4.3071808939645812586,11.036627033871496906,1.5178061762723249473
15,188.02042495313750692,-17.301339155999983177,-47.122565140999988387,0.88500833039999982077,-32.517061890504692201,-19.306638793987989544,-7.9137998104770908014,5.3613438888832760654,-11.831038565884039571
17,132.44084389747291652,-0.62772627600000419079,-36.152432682000011255,2.5483383303999946889,-47.555995806187283392,4.9204707146276263074,-2.4046418569652523445,-4.7711508782451446109,-14.564628485582254314
18,401.26035198305351059,-40.557505781000003253,-98.797086043000021505,4.1925181546000018784,8.9010226487349939362,-18.372098153506712492,-2.6438797639751498991,11.606588611850085613,5.708756848907388104
19,245.38268799288869104,-33.799774064000004614,-57.64834025800000461,0.62193935760000051971,6.0923873836083402011,-29.553124923044919115,-4.1376301231127072811,11.247661465226798327,37.968718302724674629
base,145.63400273177200006,-9.3043347699999827682,-48.785743210999996222,0.87746273499999638545,-1.8018298001448442847,-8.9981315748963339729,-8.8061898056403009605,-4.5265102940632608863,-5.3492955020864343396
