real_name,obj,g1,g2,g3,g4,g5,g6,g7,g8
cand_0_sv:0.01    ,83.459307072791347082,-5.7639291939999992564,-29.717875731999999545,3.5975172086000011262,-58.045551710367583098,-20.982402914966094443,-10.162736185616052964,-5.1594036896426551664,-10.663107900534285477
cand_0_sv:0.1     ,69.958149883150355208,-2.5218904720000097086,-33.343045321000005288,14.396948495399996659,-37.33018378235470891,-22.859648889443462849,-2.4140179334652991372,1.3679523376781688171,-1.0040579356948953205
cand_0_sv:0.4     ,91.563268259388991055,-2.9788032249999929491,-47.929990250000003016,50.395052774599996326,96.81452770738229674,55.124600084528779576,59.786927800751648476,37.292372876576052931,31.258042346082046237
cand_0_sv:0.6     ,144.64976394840527973,-3.5525369900000214329,-57.714425919999996495,74.393788936999996508,241.87979263953008058,179.11558263549264325,132.34130595144654308,73.350163551511585069,52.821893039379290258
cand_0_sv:1       ,325.28293368709626066,-2.3431746549999985518,-71.391222428000006062,117.67760166900001195,567.02185320305864025,527.23209936399996423,330.52918401252929925,163.74605291218961156,94.315853264608037421
cand_1_sv:0.01    ,74.410957908896349977,-1.6374218779999978324,-16.676823749000000419,-4.4120556047999954785,-59.071318890088747366,-8.8835552261124774986,-29.064556226293959185,-9.1780291219959089233,-18.599289054244756869
cand_1_sv:0.1     ,59.305826326087952793,1.9174854540000012548,-19.650460664000000577,6.5641366339999933643,-39.134077882070158694,-16.412699611842022307,-23.888745967006595805,-2.717121837906717019,-6.0091208232867572292
cand_1_sv:0.4     ,85.882665125197149791,4.029182804999990708,-31.726582260000000701,43.151444148600006656,100.64445185476176903,44.609357262543198885,34.592437579153390459,35.765067889826440251,36.074431189148739918
cand_1_sv:0.6     ,153.59322179006233,4.8936323900000076037,-39.898074180000001832,67.542982436599999119,253.85037764797607451,158.36480879389063148,108.81791214128283229,75.903478257166355547,64.229555304358825651
cand_1_sv:1       ,400.39518962758768339,6.809377199999985919,-55.773943865999996206,115.95236782679999976,612.19247266773413685,535.63575887799993325,340.06539367736706936,190.0990840388315064,120.63828388466654928
cand_2_sv:0.01    ,113.89798249346836201,-9.3122771739999876672,-49.578291763999999375,6.8907026195999989682,-80.792211502227871733,-23.293770165010631246,-24.754053273021892068,1.5361434988691264891,-11.018754858091135418
cand_2_sv:0.1     ,94.402986262837714548,-5.9544622950000132278,-53.360034331999983692,18.09708347319999433,-56.608865735790402596,-20.278959497550349766,-13.852701590977130053,9.3569133632009524604,-1.0800224219262943848
cand_2_sv:0.4     ,100.53654741234987569,-5.9791633899999965251,-68.45860242099999482,55.451686422399987464,93.951894022249121008,80.519715686947591848,61.55374677525963989,50.636603620279146298,32.128175460935992191
cand_2_sv:0.6     ,146.636948152956478,-6.6144379299999940258,-78.661827139999985548,80.354755026199995882,254.11172259935744933,225.28234198215272954,145.21668626032732163,91.156787799842874165,54.334572079886967799
