real_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
cand_0_sv:0.01    ,1.509508970852920795,2.0923735803630312269,6.663853945793351663,8.0427924614080836818,-1.1524698693335522215,2.2573441943389820352,2.6356959919195195319,8.8278557015343235292,8.1295597796700729276,9.5992469827389967918
cand_0_sv:0.1     ,0.54764578607746838834,2.7556122097520736602,6.5070385349348640602,7.1072543214472574391,-1.185002460018962589,2.7267736404239020231,2.5469988637861002978,9.2152525966638716426,8.2710805316268825038,9.6547551073817281519
cand_0_sv:0.4     ,-2.6585648298407060786,4.9664076410488826596,5.9843204987399065686,3.9887938549111714437,-1.2934444289703308506,4.2915384607069677614,2.2513417700080360362,10,8.7428163714829079112,9.839782189524170164
cand_0_sv:0.6     ,-4.7960385737861557232,6.4402712619134216965,5.6358418079432679448,1.9098202105537813722,-1.3657390749379099137,5.3347150075623446241,2.0542370408226595657,10,9.0573069313869254415,9.9631335776191320974
cand_0_sv:1       ,-9.0709860616770541242,9.3879985036424997702,4.9388844263499906972,-2.248127078160999659,-1.5103283668730675959,7.4210681012730992379,1.6600275824519068468,10,9.6862880511949605022,10
cand_1_sv:0.01    ,0.3211018265495808599,1.2356974850796669241,6.7486806846315472441,4.4909381835191268806,-1.2645362508913171595,2.7841536327053195699,1.3280979949644429183,8.4463739251580047807,6.3859458374278794679,9.1012373042053642536
cand_1_sv:0.1     ,-0.56747301539242711588,1.8484978671058689415,6.6038146193447522236,3.626698709088118644,-1.2945825708209850458,3.2178475699111470654,1.2461634253815583318,8.8043567809392069279,6.516679137206002892,9.1525473758184681117
cand_1_sv:0.4     ,-3.5293891551991203315,3.8911658071932091474,6.1209277350554351926,0.74590046098475815128,-1.3947369705865451106,4.6634940272639049397,0.97304819343860948777,9.9976329668765480108,6.9524568031330806761,9.3235809478621511914
cand_1_sv:0.6     ,-5.5039999150702483277,5.2529444339181017298,5.7990031455292232465,-1.174631704417481437,-1.4615065704302516725,5.6272583321657432265,0.79097137214331036947,10,7.2429752470844652734,9.4376033292246042095
cand_1_sv:1       ,-9.4532214348125069847,7.9765016873678886711,5.1551539664767993543,-5.01569603522196239,-1.5950457701176650183,7.5547869419694215765,0.42681772955271202186,10,7.8240121349872353562,9.6656480919495137982
cand_2_sv:0.01    ,0.44052715137977505044,0.92780628573932244496,6.560294841526315146,5.7119492821847961395,-0.21343144817835724147,5.2014736846207503262,2.4465159493526460466,8.2421928670968895858,7.1760228531384635531,9.5616288029187170849
cand_2_sv:0.1     ,-0.43806265603783534068,1.5336962707298784636,6.4170564221650803205,4.8574173292423381554,-0.24314201185151926299,5.6302860403698211655,2.3655009951913039679,8.5961270659068720335,7.3052881903732647118,9.6123544242022997963
cand_2_sv:0.4     ,-3.3666953474298697557,3.553329554031731341,5.9395950242942996411,2.0089774861008091733,-0.34217722409539264028,7.0596605595333894456,2.0954511479868291879,9.7759077286068158941,7.7361726478226007231,9.7814398284809094264
cand_2_sv:0.6     ,-5.3191171416912261805,4.8997517428996335553,5.6212874257137794842,0.11001759067312377738,-0.40820069892464150296,8.0125769056424349657,1.9154179165171796306,10,8.0234289527888247306,9.8941634313333164386
cand_2_sv:1       ,-9.2239607302139390299,7.5925961206354362076,4.9846722285527382823,-3.6879022001822479027,-0.54024764858313933935,9.9184095978605242294,1.555351453577880072,10,8.5979415627212727458,10
cand_3_sv:0.01    ,0.7554438715090038281,1.8722933543271962353,7.049530100957044354,4.7754273601224328516,-1.1426921155829490306,2.9253235222081404032,2.4751936300406320868,9.4862975548856454111,7.0682326497349219352,9.1932485431047474833
cand_3_sv:0.1     ,-0.1491162943730311996,2.4960558571578967957,6.9020573207493338685,3.895629989283368122,-1.1732837658651507073,3.3667988272086457613,2.3917822726643098719,9.8506541122978497071,7.2013206463851657801,9.2454615500703951625
