real_name,obj,g1,g2,g3,g4,g5,g6,g7,g8
0,102.01612543620927909,-5.0292256150000014259,-8.3592753180000052282,7.3534950674000008064,-86.825112705342561981,-33.403099705331641189,-29.542521280509490111,11.577531178079560448,-7.3320703412896790496
1,86.377860930916966709,5.0658076719999911575,-26.471857283000005623,-10.096019172799998387,-60.329840568610833884,18.929354488612496255,-26.880815634285802673,-18.219797823243403911,-4.2966923986745797492
2,202.70667207914186747,-22.494159524000011174,-37.612181465000006142,-6.3144203769999940334,-63.638522292936492875,-4.7273047291430501105,-43.049548847646491367,-8.7343406255132478577,-50.811569168380025019
3,111.16886613198509792,-7.0525055799999876172,-28.53222347000000525,-0.291514753200003085,-66.193910589325525962,-10.091606987274193585,-22.991148476889748054,-10.376030382011592224,-29.945426004737026204
4,85.559659355027292804,3.2139115030000056095,2.7314706510000021922,-10.779807981799997663,-39.403959159135965251,-8.6300732968052713545,-27.685059831616079862,-4.6030105285203717358,88.04079971189509024
5,58.725806681849185509,5.5715666759999891156,-0.53368202399999731256,-4.2514043790000020095,-64.609899475386072254,4.2520246299960504643,-11.517407058683037491,-12.824023946915417582,-3.2507779486478654007
6,117.03715242058122215,-7.9634757650000125295,-33.722542429999990077,-4.8947059884000019281,-60.646340733343770069,-2.49549004191885615,-43.538989770964555248,2.8537767472223762866,-2.81947086737053354
7,90.235631807619370193,-2.4111528640000017276,-11.735499326000002895,-7.4035549693999982424,-56.247121013667062073,19.620589591029514054,-28.289697078443563072,-15.107175066392773743,-54.848211191385900065
8,119.70284832983200829,-20.316223235999999019,-26.617551025000000919,5.901006202599997863,-66.054066110921652921,-35.144069166728485243,-24.599723082634131544,5.6716384983182024371,-57.296319254263366361
9,70.266129493405586004,-0.39334662300001355106,-0.70420295099999918875,-7.4384348943999967219,6.6000161142517868029,0.38865303891689251259,-29.548636073566726168,-12.30584829244851619,-10.93811454725304344
10,97.642403965032087854,-12.902979383999991114,-28.164052330000004076,13.398105047599997874,0.43834883660190371302,-19.093732208770937575,-31.992189927844485453,-0.97714230188634587648,-50.489209906157995533
11,106.11496509669410671,-5.2399567100000155051,-7.8858041020000051446,-9.9274888377999985778,-88.422636301982038276,-6.3920713884155233586,-45.908318470674778666,-0.96288667073486777781,12.035097171061096333
12,63.324459155047094328,0.24323017399999002919,-24.424871287000005537,-0.64617094059999402589,-73.511133131803632068,-9.4176816392781503851,-20.894170323764154062,-9.7552632036056650122,-42.862217793889783479
13,125.75661747524716816,1.8957976729999899135,-20.825514633000000941,-5.0644758836000001168,-70.129090943220973031,-2.4753288347921653667,-6.6334773801204747201,-9.5663402100092334024,-10.567041389775880589
14,118.39145787587059999,-17.737501557999991064,-21.925470506999999998,0.39876724599999491261,-6.2570723356031550111,-31.803551378252102211,-32.659432483865217023,9.13806606748123329,-42.903856114341550665
15,105.7289451294608682,-11.239353458999985946,3.3469249349999969922,-6.114478756400000492,-96.56206172367059537,-19.031202602593253914,0.67067132883245561548,-0.98355111657826554961,-16.020675960801362692
16,99.30230608685529603,-6.0689534170000030144,-34.05061582599999781,-0.32877521980000068424,-62.20622260947293114,-23.217617357759195329,-26.063357027697705348,-2.5082474222063346758,5.7055116853906611141
17,75.583767253088595339,-0.88936667000000113603,-32.406958211000002734,11.074857363200003135,-80.234175564821669013,-16.248459833715255485,-25.46537238839220052,-5.2289147041807098049,-43.831115815996341212
18,59.205489764777638584,-3.8449472399999962136,-4.482772352999997878,3.0527032706000021278,-53.973986954918530046,-25.574892540367216043,-9.0233323325705399043,-1.4180248716804619846,-30.446263805625640941
19,109.49497863561522593,-17.319618803000011553,-13.085093013000001605,5.3056535078000059968,-43.972100064704534361,-32.416107309646228885,-28.449215250045355674,7.1526759067731688901,-11.333045198382869501
base,74.410957908896349977,-1.6374218779999978324,-16.676823749000000419,-4.4120556047999954785,-59.071318890088747366,-8.8835552261124774986,-29.064556226293959185,-9.1780291219959089233,-18.599289054244756869
