real_name,obj,g1,g2,g3,g4,g5,g6,g7,g8
cand_0_sv:0.01    ,96.264008397384856153,4.8128886920000013561,-37.980701133000003722,-8.500727332799996816,-86.790188323172941409,3.6831043932936609053,-27.809529047912675992,-12.224153831584771979,1.5892038665708980716
cand_0_sv:0.1     ,83.82861254047344346,6.392255517999998915,-48.520099792999999977,3.0819138987999998847,-70.009207528905022855,-6.4389102668922788553,-16.677084490290084773,-3.6257624416459997008,10.636908602898763831
cand_0_sv:0.4     ,88.12683747437806403,11.239545995000000289,-83.744154315000002953,41.690718006399990259,92.628352331771679928,56.097230778748155444,94.830226090705849629,59.127198690889045452,40.920255330913136049
cand_0_sv:0.6     ,129.53586848346799343,14.471072980000002417,-107.22685729399998422,67.429920761000005314,292.25079167000535563,180.07533340678705258,232.75746055768397014,130.10067413275211834,61.215419012779634045
cand_0_sv:1       ,301.66266864149105231,2.727371890000000576,-116.21155928999999674,106.4451972922000067,576.19259875681188987,537.51796146640594998,389.97512436799996749,201.18752479366133912,76.003581286606930689
cand_1_sv:0.01    ,104.73981206141810674,-1.9751026409999923317,-35.72234313599999922,-6.6281767780000038215,-91.973915229617759337,2.5700508899477085833,-27.142548951238246957,-14.692873581785670822,-40.36679250107374628
cand_1_sv:0.1     ,107.5358822355313464,0.25616660800000090603,-44.609075003000000947,0.7019374772000084306,-91.150517786044119362,-6.517395474911012343,-20.318502574268975991,-11.169145715680993902,-40.853232906062302732
cand_1_sv:0.4     ,186.95522087878154593,-3.3062497519999993756,-76.675954698999987613,25.458169134000002032,-51.458704807112312096,7.9319782637453499774,23.145178052096245125,13.002351470425296043,-36.57298454718171854
cand_1_sv:0.6     ,280.90009099567845396,-5.6811939960000046312,-98.053874530000001641,42.667492199000008668,6.5812687140489884996,55.804946862524246853,69.827683529186671763,39.736971501419944275,-27.171989358506401402
cand_1_sv:1       ,571.81625506817408677,-10.431082453999991344,-140.80971407600000589,77.086138245000000779,198.45025091516555449,243.32701010849012846,205.68881797288210578,118.69490396331147508,1.4205757395005917942
cand_2_sv:0.01    ,78.848130874016121084,5.9530052920000002814,-1.8017452809999987551,-13.818363807400000809,-93.045996142835832643,16.877175538144584266,-43.078639615864339873,-6.976683718485066521,-30.303250816143517454
cand_2_sv:0.1     ,70.91410012156512721,10.382505211000008671,-11.913143204999997238,-3.7884281438000009246,-83.054613200395692729,3.8197817834080538546,-47.511990298155815537,-0.037138842215171052885,-19.306803799735895666
