real_name,obj,g1,g2,g3,g4,g5,g6,g7,g8
0,133.44906201062164541,5.9293198019999948656,-20.639887552000001136,18.567849194999997309,-75.355814302976497743,-12.37120068915208293,-54.325921657529477216,-3.4159950546342443545,-1.1327844066712096094
1,179.40371586384702596,-29.727059889999992492,13.80491084199999996,-15.888747403200000008,-6.5660310537845703038,-10.667100724988461735,40.113865488003469295,54.195049780454908728,-74.26552791552387589
2,190.78324892764277365,-10.690344546999995146,0.4434467230000009863,-5.1655264597999988041,-106.29088699767942217,-33.22893158282485615,-24.307653262486795143,-0.13156381603984002027,-59.938176482281050994
3,42.362735850562685869,-2.3667549479999934192,-7.8356276590000000226,-0.74983599800000000357,-11.832955662222332194,5.1147389276756243248,48.524191775174855934,62.093566763655644536,-41.63335392169435778
4,210.77689490292254959,-14.173264514999999619,-56.102475154999993379,27.494609286199995779,-80.350909457857426332,-39.01161238945310572,-14.737689261469446578,1.8104586404647946551,11.814260422982918897
5,208.21505689167972264,-5.9860096480000208885,11.924385805000000005,-23.442604115000001741,-114.00249997891839371,-1.4890492145717431072,-35.7335762762859801,-4.5897160608536538007,5.7781742049693249896
6,179.67752041445245936,-2.5670962730000042029,-58.089568521999993322,8.7974759654000003195,-58.668285682314788687,-6.896527192367628345,-17.420820951942939558,-8.6819187287863464064,15.83608963748288545
7,242.4163236088686233,0.0041279200000019500294,-5.0961094359999989933,-11.21946951160000161,-116.76851678524977274,-26.536294657525409946,-67.021353597104805999,-3.1972379025581609824,234.53697711035246698
8,229.36883203074071957,-24.593064056000017104,-1.298132981999998492,1.9859540013999996688,-92.153867550847564871,-45.432620706222678564,10.205228202538147997,30.107220769686556139,-64.926466497029238667
9,172.48547807900797579,-6.3026565729999930454,-27.509541050000006379,8.3982584107999933565,-102.13426800328403488,-25.039522964577784592,-56.718124066644435288,-6.7108285413897945659,-30.545608233006849019
10,199.7670291931748352,-15.056774578000016618,-55.927537242999989076,-2.9249461871999997697,-69.516908163031786216,-14.678039850801862798,-34.891412717907556384,-10.220945301025388119,-12.813880647521273204
11,246.11960339563955813,-20.632101611999999591,-48.809654404999996302,-1.4178943713999991871,-40.24772108257036507,-21.49920536850044428,-45.766987372466545025,-7.1390013127941074345,47.447479567952477453
12,362.90412374075822299,-25.850025346999998987,-30.603208138000002947,1.6512204185999976858,-125.30365008470255361,-47.976339801280140307,-62.459692515711878968,15.742430108215160089,-6.1268108484675281034
13,157.02711894499037726,-14.876854220999987888,-25.528637301999996367,-13.992975052199998487,-15.917771478161029108,8.4543741861394750003,22.393052660101403717,14.126689998568764395,-61.236319639867843989
14,142.69682673644447846,-14.001891383000000246,4.667514048000002802,6.0504773603999986165,-80.478833167811160365,-36.102613688983794304,-20.757360936499040349,8.6128495275550065458,-40.683287025001298787
15,261.9371923934426718,-21.255770013999992329,-36.372217059999996991,-3.301464295400005966,-129.08478334669015908,-32.269469701829407882,-31.573064308573712822,1.5561964381386061973,-42.238677105194689432
16,33.462149235196662289,5.9627979440000018485,8.6778152569999988941,-9.3093421011999968329,39.452011663222549487,33.778758168949252649,39.213230137583728663,30.064356677562507514,3.6265468273957708334
17,193.51246729626961951,-6.967064330999988897,-15.112859626999995299,-10.062252545799999837,-139.89640363067141493,13.997584836523685681,-17.251962422638147387,-13.994550871013835547,-53.502125175566575876
18,149.64285457186156236,3.6066376699999835864,-48.374074274999998124,15.412876483799998084,-74.363240564803888333,-2.3438112590993398499,-3.6177175726091945762,0.23697502430417927144,-15.114942106267136523
19,255.6883632857330042,-21.5569492070000166,-39.28799699099999998,-4.112105378400000788,-45.049412744894908656,-33.857159729111806712,-27.666895846830854566,9.1585872968128896332,15.17676730646051908
base,139.93157467799491656,-4.8783996060000021089,-26.875776255000005222,-0.190248627600004383,-81.981576287001459491,-20.177498566797048341,-23.01397993485301896,-6.9616587411654080597,-38.018443407269501222
