real_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0,1.025295571905116887,2.040052616620524617,9.7098914530552224988,5.9567381143276412203,1.9723620137775572658,0.50652126074450531945,0.94959315573426905654,8.8355685880898313656,7.3435959411818423348,5.545620790490297658
1,3.2641294827501372566,2.2915414357989383198,8.0479187441845958517,8.3406322780121051608,1.8162486570980742595,3.1251335066163972165,0.70439336910591310303,8.604695263376299863,7.9176161313706989731,6.376112713881574301
2,1.506437594623134979,1.1916310510891814367,7.6743164170659978751,7.1011240977950578213,0.83633547365172034027,2.3751276769079363582,2.0113837293511696025,8.9128915751184223382,8.6752570264719519599,6.9051062764277633121
3,3.5263803439062710865,1.2393186529088440206,8.4640774557336424522,6.4897689097384629875,2.0116350249313126319,1.7375259055418341703,1.227831395389786584,9.5366068794410843168,7.152471672128793756,9.0228476941959989688
4,2.2564134719809123553,1.3106368842477920111,7.1623299528533710401,7.4932761688181530602,-0.62920130986850519861,2.9958940369448212593,1.6472166852910445911,9.2574311397895279185,7.5269121977814350544,7.1169494286024930219
5,2.0408745132202215089,1.9545645213054398948,9.8534646448079410419,5.1471897372622947842,-0.15025540986964736057,1.962196459678074989,2.7659006139976991534,9.1242290301034252309,8.6678399895210969106,8.2569504928238384167
6,2.7535234119608551495,0.64339043407989149337,9.2765083523321933967,6.8767894830646785209,0.94910792853351322318,4.3877667110752760493,1.5068787769541482913,8.6895927874484026887,7.811653383883017554,5.2145022422221369851
7,0.32549667333095899657,2.0554105972245544365,9.2375047544221704499,5.7617088541528156398,0.70021290188892515438,2.5730590194279043814,1.5387908304339024124,8.7784705085953920189,7.4053530952688326749,6.2504034205340044394
8,2.1836835023464362671,3.1119360410316474486,8.9368149471991475963,7.195127606217659455,0.21356078603655426207,2.8287131362165642834,1.5639246683796619308,8.421317951763615639,7.5812196763830668189,6.5687063994393755095
9,2.1768457026783711861,2.7203820889157497298,8.8832950285021681225,5.770065717535852734,-0.38663060620422262659,5.8212502397929579701,-0.75215715588013898341,9.4014747032449861308,7.6021095648052545712,6.2780153876321547202
10,2.8732589008195605906,1.9922354679869280769,7.6883327122454616642,5.4826872989242136924,2.2632872427793393477,2.3863935467057189044,2.150144263217925289,9.6203276432820032937,7.3305322106702943685,9.6021881337926142663
11,2.1027683203304876614,1.1668198458763305858,6.3332254217235712801,7.7463490822773000133,-0.16862745853826632825,2.3633642798641605332,4.0675565632451275988,8.9990209956588280704,7.8700077505318226656,9.1135436666221529833
12,2.4252129920567719878,1.8765323914886795631,8.1453224871126561624,7.4140627704991830527,1.3549235839704947271,3.1367585997051312674,2.5466946803973820046,9.2386535021389857292,8.0336242580303789396,8.729608373639207386
13,2.3587263179932409507,1.0528598342424915213,6.1659067085491141569,5.8005068527876595397,1.1029886275970459675,1.4830250743919257683,0.55408820529897262475,9.404036912706159157,7.4057144483650443334,7.3542211920324032093
14,2.6868479417056096992,2.9998506108867371012,8.4868680007963490652,8.0069972440317407347,1.6298601376798851348,2.0983783380655545159,1.551813796612934393,9.3337694024432398265,7.5168922784282852234,7.116840113995846373
15,1.5001445003102724662,1.864284911691206803,8.4762536709608440333,6.5856380480672731537,0.70851421120161561795,4.6150411704743223851,-0.2705998826902107357,8.9698885423537433326,7.3953759603346265195,6.0532192041650150216
16,2.1074899330135465902,2.9722066419722783515,8.3371742608082257675,7.3316229929637071194,0.87703348438395667408,3.4529175532943683358,1.6401929698029786842,9.7896734495508965779,7.7292000598654713173,8.1460804413044911598
17,1.1807246722806028494,2.1164163644776357032,8.9856876660249511701,6.327719371192599418,2.3885473995161063954,0.24380653445205169305,0.79923338016890643765,9.862272270212537606,8.1198857926300753718,7.4619212662345280052
18,1.9618237331139560808,0.43437825277054975537,9.4348601351234098189,5.9764289330734481354,1.0692086850853637081,1.5956998086194249531,2.2475753766337667194,9.0103002956928364142,9.1178397594651290348,6.5366568726520775101
19,1.5514630845293102546,2.4305768108913263781,7.1042076699648752935,8.9527045502422417655,2.2214239870274754551,5.4415820870040079171,2.4079392566398176712,9.4265531198672611879,7.2830113942370182656,7.9514436945398667689
base,2.0561209558728568148,2.0534868507805232873,8.5286469777778552981,6.513484220849198536,1.1684101222775080675,2.793073026746710763,1.4260862309035204909,9.2957006826968360258,7.7230456750826963486,7.1699015560360397359
