real_name,constraint,obs
cand_0_sv:-0.41   ,-1.6072173700000000895,25.887070000000001357
cand_0_sv:0.0041  ,-1.3473264700000000538,18.279951300000000458
cand_0_sv:0.041   ,-1.3308479499999998907,17.230126200000000836
cand_0_sv:0.41    ,-1.1895637400000000916,7.8455006100000002078
cand_0_sv:0.819   ,-1.082695549999999951,1.1671213499999999463
cand_1_sv:-0.41   ,-1.7085269700000000892,2.9314364899999998393
cand_1_sv:0.0041  ,-1.5886291400000001062,11.508020500000000652
cand_1_sv:0.041   ,-1.5805563899999999222,12.630901899999999571
cand_1_sv:0.41    ,-1.5233298699999999748,27.83504689999999826
cand_1_sv:0.819   ,-1.5098591299999999382,54.947899599999999509
cand_2_sv:-0.41   ,-1.1160935100000000109,2.9127954499999999527
cand_2_sv:0.0041  ,-1.0427060399999998896,0.042749564699999999251
cand_2_sv:0.041   ,-1.0387777799999999839,0.14328873599999999988
cand_2_sv:0.41    ,-1.022996149999999993,5.1884116300000000521
cand_2_sv:0.819   ,-1.0555752800000000047,21.332219399999999609
cand_3_sv:-0.41   ,-2.2060493299999999195,0.93570591999999996879
cand_3_sv:0.0041  ,-1.9650080599999999453,0.12078573200000000676
cand_3_sv:0.041   ,-1.9461403500000000744,0.18482648900000001047
cand_3_sv:0.41    ,-1.7809642500000000265,2.580081049999999987
cand_3_sv:0.819   ,-1.6475495200000001006,10.253231899999999399
cand_4_sv:-0.41   ,-2.2079039499999999485,1.4808977500000000127
cand_4_sv:0.0041  ,-1.9975190300000000843,6.0983306099999996519
cand_4_sv:0.041   ,-1.981383069999999913,6.7302739499999999495
cand_4_sv:0.41    ,-1.8435245000000000104,15.615399099999999422
cand_4_sv:0.819   ,-1.7404625799999999813,32.348176799999997399
cand_5_sv:-0.41   ,-1.323167460000000073,30.198291099999998721
cand_5_sv:0.0041  ,-1.1468109399999999454,16.480309800000000564
cand_5_sv:0.041   ,-1.1337072200000000155,15.367206799999999944
cand_5_sv:0.41    ,-1.0261709800000000659,5.8636521699999999413
cand_5_sv:0.819   ,-0.956800545999999974,0.29661582699999999857
cand_6_sv:-0.41   ,-1.6536231299999999411,9.0158628099999997829
cand_6_sv:0.0041  ,-1.4644391800000000625,2.6327604799999999585
cand_6_sv:0.041   ,-1.4501924299999999768,2.2142729199999999778
