real_name,constraint,obs
0,-1.3491837900000001049,18.397512400000000099
1,-1.5895524800000000454,11.387284299999999249
2,-1.0431688900000000153,0.0356311918000000033
3,-1.9671308499999999864,0.11533130199999999665
4,-1.9993382900000000735,6.0306543000000001342
5,-1.1482932800000000828,16.605439400000001626
6,-1.4660485299999999054,2.6811116500000000684
7,-0.99537492199999999531,6.4760938000000001225
8,-1.6066267299999998919,5.8525717799999998903
9,-2.1815779599999998162,4.7601406600000002456
10,-1.8529111099999999723,2.6737339699999997933
11,-1.7788904000000000938,0.057660763499999996562
12,-2.4617014300000001903,4.7177318000000001419
13,-1.684083479999999966,0.2689106070000000237
14,-1.8081382800000000977,0.056991909899999998457
15,-1.7103860200000000624,2.4449191300000001625
16,-2.0583731400000000455,15.950227099999999325
17,-1.6238281000000001075,0.28577554199999999351
18,-1.1428782699999999739,27.72241730000000004
19,-1.3448417900000000369,0.002228476180000000216
base,-1.5701191599999999582,0.015051240400000000588
