real_name,par1,par2,par3
cand_0_sv:-0.328  ,0.9227513828392475137,0.68815561282554271738,0
cand_0_sv:0.00328 ,1.0544562504050802865,0.99177746863586890846,0
cand_0_sv:0.0328  ,1.0661923277129268239,1.0188328815298584029,0
cand_0_sv:0.328   ,1.1835531007913917545,1.2893870104697531254,0
cand_0_sv:0.655   ,1.3139539597674638749,1.5900027092918582738,0
cand_1_sv:-0.328  ,1.2401633194192513976,1.7562644493210994856,0
cand_1_sv:0.00328 ,1.1061295789146599056,1.4536634581254526122,0
cand_1_sv:0.0328  ,1.0941859782756369057,1.4266990133654444683,0
cand_1_sv:0.328   ,0.97474997188540701831,1.1570545657653632521,0
cand_1_sv:0.655   ,0.84204329811848488418,0.8574496239874950243,0
cand_2_sv:-0.328  ,0.99159519163614406878,0.96888594113385118067,0
cand_2_sv:0.00328 ,1.1252466409442771766,1.2716559752588874055,0
cand_2_sv:0.0328  ,1.1371561760311403866,1.2986354832502273737,0
cand_2_sv:0.328   ,1.2562515268997738183,1.568430563163626168,0
cand_2_sv:0.655   ,1.388579694531588693,1.8682028741785134951,0
cand_3_sv:-0.328  ,1.1903131652414171704,1.5052263525006808198,0
cand_3_sv:0.00328 ,1.0562794247368256784,1.2026253613050339464,0
cand_3_sv:0.0328  ,1.0443358240978026785,1.1756609165450258025,0
cand_3_sv:0.328   ,0.92489981770757279111,0.90601646894494458628,0
cand_3_sv:0.655   ,0.79219314394065065699,0.6064115271670763585,0
cand_4_sv:-0.328  ,1.2339956519724348816,1.6475812176703603651,0
cand_4_sv:0.00328 ,1.0999619114678433895,1.3449802264747134917,0
cand_4_sv:0.0328  ,1.0880183108288203897,1.3180157817147053478,0
cand_4_sv:0.328   ,0.96858230443859050229,1.0483713341146241316,0
cand_4_sv:0.655   ,0.83587563067166836817,0.74876639233675590379,0
cand_5_sv:-0.328  ,1.2559809905424708099,1.4054723418671395407,0
cand_5_sv:0.00328 ,1.1219472500378793178,1.1028713506714926673,0
cand_5_sv:0.0328  ,1.110003649398856318,1.0759069059114845235,0
cand_5_sv:0.328   ,0.99056764300862643058,0.80626245831140330722,0
cand_5_sv:0.655   ,0.85786096924170429645,0.50665751653353507944,0
cand_6_sv:-0.328  ,1.2452904818666934439,1.4271081962460592241,0
cand_6_sv:0.00328 ,1.1112567413621019519,1.1245072050504123506,0
cand_6_sv:0.0328  ,1.099313140723078952,1.0975427602904042068,0
cand_6_sv:0.328   ,0.97987713433284906461,0.82789831269032299055,0
cand_6_sv:0.655   ,0.84717046056592693049,0.52829337091245476277,0
cand_7_sv:-0.328  ,0.974551457943177879,0.93785689180137887799,0
cand_7_sv:0.00328 ,1.105627918353331518,1.2417505656292253668,0
cand_7_sv:0.0328  ,1.1173079989839393988,1.2688301999307165513,0
cand_7_sv:0.328   ,1.2341088052900168748,1.5396265429456290619,0
cand_7_sv:0.655   ,1.3638874789634365392,1.8405113685177543204,0
cand_8_sv:-0.328  ,1.2692879523745672632,1.5441376534536253029,0
cand_8_sv:0.00328 ,1.1352542118699757712,1.2415366622579784295,0
cand_8_sv:0.0328  ,1.1233106112309527713,1.2145722174979702856,0
cand_8_sv:0.328   ,1.0038746048407227729,0.94492776989788906938,0
cand_8_sv:0.655   ,0.87116793107380074979,0.6453228281200208416,0
cand_9_sv:-0.328  ,1.1558617273618378984,1.3671256075421718279,0
cand_9_sv:0.00328 ,1.0218279868572464064,1.0645246163465249545,0
cand_9_sv:0.0328  ,1.0098843862182234066,1.0375601715865168106,0
cand_9_sv:0.328   ,0.89044837982799351916,0.76791572398643559438,0
cand_9_sv:0.655   ,0.75774170606107138504,0.4683107822085673666,0
cand_10_sv:-0.328  ,1.3087281038368707708,1.4345636456245349777,0
cand_10_sv:0.00328 ,1.1746943633322792788,1.1319626544288881043,0
cand_10_sv:0.0328  ,1.162750762693256279,1.1049982096688799604,0
cand_10_sv:0.328   ,1.0433147563030262805,0.83535376206879874417,0
cand_10_sv:0.655   ,0.91060808253610425744,0.53574882029093051639,0
cand_11_sv:-0.328  ,1.2522547759809981027,1.771750515866381992,0
cand_11_sv:0.00328 ,1.1182210354764066107,1.4691495246707351185,0
cand_11_sv:0.0328  ,1.1062774348373836109,1.4421850799107269747,0
cand_11_sv:0.328   ,0.98684142844715372345,1.1725406323106457585,0
cand_11_sv:0.655   ,0.85413475468023158932,0.87293569053277753067,0
cand_12_sv:-0.328  ,1.304089288652952261,1.5939919643568989382,0
cand_12_sv:0.00328 ,1.1700555481483607689,1.2913909731612520648,0
cand_12_sv:0.0328  ,1.1581119475093377691,1.264426528401243921,0
cand_12_sv:0.328   ,1.0386759411191077707,0.99478208080116270473,0
cand_12_sv:0.655   ,0.90596926735218574755,0.69517713902329447695,0
cand_13_sv:-0.328  ,1.2036672719119347885,1.3774592711695206049,0
cand_13_sv:0.00328 ,1.0677484003097696963,1.0757003213293636623,0
cand_13_sv:0.0328  ,1.0556368176917549917,1.0488109099574685068,0
cand_13_sv:0.328   ,0.93452099151160772372,0.77991679623851706271,0
cand_13_sv:0.655   ,0.79994785131144419132,0.48114555877301534714,0
cand_14_sv:-0.328  ,1.1951596779268636173,1.4609870789506782529,0
cand_14_sv:0.00328 ,1.0611259374222721252,1.1583860877550313795,0
cand_14_sv:0.0328  ,1.0491823367832491254,1.1314216429950232357,0
cand_14_sv:0.328   ,0.92974633039301923798,0.86177719539494201939,0
cand_14_sv:0.655   ,0.79703965662609710385,0.56217225361707379161,0
cand_15_sv:-0.328  ,1.1407765461117889139,1.2582142569937464494,0
cand_15_sv:0.00328 ,1.0067428056071974218,0.95561326579809968695,0
cand_15_sv:0.0328  ,0.99479920496817442199,0.92864882103809154312,0
cand_15_sv:0.328   ,0.87536319857794453458,0.65900437343801021584,0
cand_15_sv:0.655   ,0.74265652481102240046,0.35939943166014198805,0
cand_16_sv:-0.328  ,1.2438318105158363558,1.4748798751783704919,0
cand_16_sv:0.00328 ,1.1097980700112448638,1.1722788839827236185,0
cand_16_sv:0.0328  ,1.0978544693722218639,1.1453144392227154746,0
cand_16_sv:0.328   ,0.97841846298199197651,0.87566999162263425838,0
cand_16_sv:0.655   ,0.84571178921506984238,0.5760650498447660306,0
cand_17_sv:-0.328  ,1.0316437125295285782,1.1853438861867655607,0
