real_name,constraint,obs
cand_0_sv:-0.328  ,-1.2276521400000000028,2.6731300000000000061
cand_0_sv:0.00328 ,-1.5099480000000000679,1.445378859999999932
cand_0_sv:0.0328  ,-1.5388907999999998921,1.3952053499999998998
cand_0_sv:0.328   ,-1.862408360000000096,1.2749313200000000901
cand_0_sv:0.655   ,-2.294566060000000185,1.9610359299999999827
cand_1_sv:-0.328  ,-1.7042469300000000487,4.821394569999999824
cand_1_sv:0.00328 ,-1.2992624900000000476,5.3077428600000002845
cand_1_sv:0.0328  ,-1.267097640000000025,5.273879270000000119
cand_1_sv:0.328   ,-0.98075482700000005121,4.2821044600000002234
cand_1_sv:0.655   ,-0.73788343700000003089,2.2275835100000000999
cand_2_sv:-0.328  ,-1.2434513599999998945,0.020734941800000000062
cand_2_sv:0.00328 ,-1.5772490299999999408,0.018685348300000001465
cand_2_sv:0.0328  ,-1.6108938999999999897,0.021849275399999999736
cand_2_sv:0.328   ,-1.9824472099999999042,0.0751464156000000022
cand_2_sv:0.655   ,-2.4701426500000001063,0.51040274900000004443
cand_3_sv:-0.328  ,-1.6826758699999999624,0.81733782300000001886
cand_3_sv:0.00328 ,-1.3077586400000000832,0.75831339499999994569
cand_3_sv:0.0328  ,-1.2782730399999999715,0.72486697300000002553
cand_3_sv:0.328   ,-1.0187227899999999892,0.26144126800000000443
cand_3_sv:0.655   ,-0.80562092200000001707,0.087951690700000001444
cand_4_sv:-0.328  ,-1.7785956400000000333,1.6131553700000000884
cand_4_sv:0.00328 ,-1.3773312399999999567,1.8342213300000000942
cand_4_sv:0.0328  ,-1.3454978699999999847,1.8095685100000000745
cand_4_sv:0.328   ,-1.0624699500000001073,1.2158242800000000905
cand_4_sv:0.655   ,-0.82328176500000005422,0.27772064600000001544
cand_5_sv:-0.328  ,-2.1438762200000001101,3.0244734800000001584
cand_5_sv:0.00328 ,-1.7293513199999999141,2.4451738199999999424
cand_5_sv:0.0328  ,-1.6963363199999998976,2.4519821600000000217
cand_5_sv:0.328   ,-1.4014921199999998969,3.0612520100000000234
cand_5_sv:0.655   ,-1.1491747299999999221,5.2765816900000004352
cand_6_sv:-0.328  ,-2.0620756700000000272,1.5888570300000000035
cand_6_sv:0.00328 ,-1.6539987700000000626,1.2308483199999999957
cand_6_sv:0.0328  ,-1.6215583499999999262,1.2407783699999999083
cand_6_sv:0.328   ,-1.3324598800000000409,1.7496991200000000521
cand_6_sv:0.655   ,-1.0865266499999999272,3.6107602399999998433
cand_7_sv:-0.328  ,-1.1990818299999999041,0.014793525000000000078
cand_7_sv:0.00328 ,-1.5086789000000000449,0.048551038599999998824
cand_7_sv:0.0328  ,-1.540018419999999999,0.055593832099999997143
cand_7_sv:0.328   ,-1.8871786800000001083,0.08236957200000000201
cand_7_sv:0.655   ,-2.3449140100000001041,0.17113523299999999772
cand_8_sv:-0.328  ,-2.0808191400000000115,0.52080319500000005206
cand_8_sv:0.00328 ,-1.6582681200000000121,0.24169610399999999495
cand_8_sv:0.0328  ,-1.6245379200000000797,0.23850439500000000792
cand_8_sv:0.328   ,-1.322541729999999971,0.39485698699999999262
cand_8_sv:0.655   ,-1.0622776899999999412,1.3073376400000000785
cand_9_sv:-0.328  ,-1.638911140000000044,0.1210715760000000002
cand_9_sv:0.00328 ,-1.2847733599999999754,0.042060568100000000902
cand_9_sv:0.0328  ,-1.2571393900000000787,0.031404396199999996819
cand_9_sv:0.328   ,-1.0161054899999999446,0.074414553499999994135
cand_9_sv:0.655   ,-0.82357732699999997017,1.1793592600000000203
cand_10_sv:-0.328  ,-2.4191671700000001444,7.835148860000000326
cand_10_sv:0.00328 ,-1.9728277499999999911,6.17815039999999982
cand_10_sv:0.0328  ,-1.9369777999999999718,6.1269494699999995646
cand_10_sv:0.328   ,-1.6137840199999999857,6.410465559999999563
cand_10_sv:0.655   ,-1.3299671099999998969,8.6197659299999997984
cand_11_sv:-0.328  ,-1.756569040000000026,4.2092742699999998734
cand_11_sv:0.00328 ,-1.3442916099999999702,4.7983117699999997541
cand_11_sv:0.0328  ,-1.3114768900000000063,4.7783259600000000944
cand_11_sv:0.328   ,-1.0186353800000000902,3.9477312599999998532
cand_11_sv:0.655   ,-0.76854321299999994732,2.0773318700000000803
cand_12_sv:-0.328  ,-2.2324679999999998969,1.2300399099999999031
cand_12_sv:0.00328 ,-1.7889264899999999248,0.63170051699999996142
cand_12_sv:0.0328  ,-1.7533258599999999028,0.61477353899999997999
cand_12_sv:0.328   ,-1.4326252699999999507,0.70819884099999996785
cand_12_sv:0.655   ,-1.1515785700000000791,1.5864575199999999544
cand_13_sv:-0.328  ,-1.8823742599999999658,0.55064295500000004502
cand_13_sv:0.00328 ,-1.4894946300000000416,0.41914973100000002537
cand_13_sv:0.0328  ,-1.4585195399999999477,0.43288296399999998121
cand_13_sv:0.328   ,-1.1850745400000000096,0.87688051600000005426
cand_13_sv:0.655   ,-0.95866671199999997643,2.5608441000000001786
cand_14_sv:-0.328  ,-1.7529278999999999833,0.14423569799999999552
cand_14_sv:0.00328 ,-1.3750874900000000789,0.10869833600000000651
cand_14_sv:0.0328  ,-1.3453413999999999096,0.09628801830000000006
cand_14_sv:0.328   ,-1.0831863399999999142,0.0056383812500000003373
cand_14_sv:0.655   ,-0.86719022800000000739,0.57555332500000000451
cand_15_sv:-0.328  ,-1.66987078000000011,0.20606958899999999746
cand_15_sv:0.00328 ,-1.3248316600000000776,0.33549274699999998006
