real_name,par1,par2,par3
0,1.0076163015180763516,-1.0406079688258786931,0
1,0.13071227906238935823,-1.2735400170730524216,0
2,0.9457768902098870889,-0.76832496062452459995,0
3,1.0574511700522115643,-0.93012597177767386558,0
4,1.331046161533112393,-1.3210817780108421449,0
5,1.4092688730007389974,-0.92109147392469759019,0
6,1.0507823654405985536,-1.6740284341735434115,0
7,0.91840475421173539683,-1.5422555497426220228,0
8,1.5888299641827803299,-0.75200051058440608998,0
9,1.3681718163755220985,-1.1945876298759618983,0
10,1.6049724348733818147,-1.273408554528226766,0
11,0.95248826124217733646,-0.56486843962421207088,0
12,0.91515496288991182716,-1.3788089333092377053,0
13,0.63287732359879123045,-0.87703287487408454481,0
14,0.34828322443514714291,-1.3519230126697427963,0
15,1.3713638873286759789,-0.1494211070805616659,0
16,0.3463317300754614747,-1.1095836046907232575,0
17,0.85741821871934154053,-0.40921738401361118509,0
18,1.2854368733454215601,-1.0321925027488538795,0
19,1.2161925313463435305,-0.52826174428665906291,0
base,1,-1,0
