real_name,par1,par2
0,0.19228758338610912881,-0.11765669093327206507
1,0.19763961154180925694,-0.12763718321906772357
2,0.21080732140254326845,-0.11143767401446547094
3,0.24763274044487607051,-0.14126491450760184088
4,0.25844793345681538188,-0.20061212454446708531
5,0.22393500140242234009,-0.19840992715514635392
6,0.25261827809799836109,-0.17258001011834625538
7,0.30138848718836891427,-0.24377828996172362652
8,0.25474417016345335396,-0.23844944079019764205
9,0.22018128001485748335,-0.19096215858006962418
10,0.21660670209857890711,-0.18695364849501608373
11,0.16548789152534482128,-0.11047771241702727951
12,0.17992390955066037139,-0.021179287042802641405
13,0.19220097085692278149,-0.049589215064465924643
14,0.1918260944848801941,-0.12308588245263837879
15,0.23440347601400990385,-0.18084249183316242204
16,0.24704529916195144823,-0.23123271406782322512
17,0.2106936577688189316,-0.14753534255353303872
18,0.20687971050426606778,-0.1216245231991806286
19,0.18056074024520646359,-0.079414951825142660047
base,0.23105148217641477415,-0.15858819588082809227
