real_name,constraint1,constraint2,constraint3,obs
cand_tr0_rs:0.01    ,-2.9071934399999999066,-2.9856918000000001179,-2.3571540999999998078,528.91355499999997392
cand_tr2_rs:0.01    ,-2.9010817900000001046,-2.9884080900000000725,-2.355795950000000083,528.1359300000000303
cand_tr4_rs:0.01    ,1.9607724099999999101,-5.1492321800000002696,-1.275383909999999954,3166.1755899999998292
cand_tr6_rs:0.01    ,0.79805109299999998917,-4.632467150000000089,-1.5337664200000000747,1585.8755499999999756
cand_tr7_rs:0.01    ,-1.7407928299999999577,-3.5040920799999999424,-2.0979539599999998956,503.95091300000001411
cand_tr8_rs:0.01    ,-0.70156384299999996479,-3.965971629999999859,-1.8670141899999999069,701.59431199999994533
cand_tr9_rs:0.01    ,-2.7501036800000000504,2.1963003699999998908,-0.22152132499999999116,251.99687900000000695
cand_tr9_rs:0.1     ,-2.9579634399999998884,1.8514296100000000589,-0.4426135359999999741,320.56420700000001034
cand_tr9_rs:0.5     ,-3.8817846199999999079,0.31867066700000001855,-1.4252455799999999009,725.84778500000004442
cand_tr9_rs:1       ,-5.0365611000000001241,-1.5972780099999999148,-2.6535356399999998622,1464.7058600000000297
cand_tr11_rs:0.01    ,-3.2819576000000001414,-2.8191299600000001568,-2.4404350199999997884,591.36034400000005462
cand_tr13_rs:0.01    ,-1.5923455900000000884,-3.5700686300000001872,-2.0649656900000001869,518.23736299999995936
cand_tr18_rs:0.01    ,-1.6897347499999999521,2.045362149999999879,0.14225095900000001015,18.510890100000001013
cand_tr18_rs:0.1     ,-1.8975945100000000121,1.7004913800000001078,-0.078841251799999997885,40.874055300000001978
cand_tr18_rs:0.5     ,-2.8214156899999998096,0.16773244600000000726,-1.061473300000000064,246.49870799999999349
cand_tr18_rs:1       ,-3.9761921700000000257,-1.7482162299999999266,-2.2897633599999998033,748.89564800000005107
cand_trbase_rs:0.01    ,-1.2687398500000000023,1.8042615399999999415,0.21420867399999998781,0.66612344800000000689
cand_trbase_rs:0.1     ,-1.4765996200000000016,1.4593907800000001096,-0.006883535999999999995,8.5691203599999994367
cand_trbase_rs:0.5     ,-2.4004208000000000212,-0.073368158700000005168,-0.98951558299999997637,152.90829800000000205
cand_trbase_rs:1       ,-3.555197269999999854,-1.9893168299999999249,-2.2178056399999999115,585.56576199999994969
