real_name,constraint1,constraint2,constraint3,obs
0,-0.57813703800000004751,0.00017443301099999999849,-0.23118504200000000726,3.5792917499999998832
1,-0.59737060300000000002,-0.0094448291999999992724,-0.24272617299999998952,3.9652112599999997933
2,-0.58306291899999995731,-0.007327814289999999911,-0.23615629299999998936,3.7522762699999998581
3,-0.65754673600000002054,-0.017173964900000001504,-0.26988828100000000765,4.9407332200000002587
4,-0.4606969810000000054,0.0037013729500000001893,-0.18279824299999999915,2.3618214399999999387
5,-0.42158949299999998184,0.0034801047699999998822,-0.16724375499999999395,2.0690314299999998937
6,-0.5892301760000000499,-0.00047018706800000000228,-0.23588014500000001328,3.7237219999999999764
7,-0.40187357200000001223,0.012063449999999999868,-0.155924049000000009,1.8496879200000000409
8,-0.65480491399999996016,-0.013066528500000000601,-0.26714857699999999818,4.8274075800000000314
9,-0.55104772700000004271,-0.00094011980099999994595,-0.22079513900000000137,3.2842314099999998511
10,-0.51091690899999997466,-0.0061536266399999997589,-0.20682821400000001022,2.9368661099999999742
11,-0.51127375399999996919,0.0094154600000000004956,-0.20074331700000000445,2.736032690000000045
12,-0.67828717400000004822,-0.0092663171299999999575,-0.27502139700000000078,5.1250412299999998922
13,-0.54424199100000003604,0.0044759780899999998885,-0.21590640499999999569,3.1342151000000000316
14,-0.60992182900000002643,-0.013660589600000000096,-0.24943296700000000543,4.1976159500000003177
15,-0.30123298900000000655,0.027180934699999999282,-0.10962082200000000665,1.2400711600000000612
16,-0.50330915099999995466,0.0079247643599999993691,-0.19815375499999998699,2.6802890900000000407
17,-0.66685821599999994813,-0.013615379999999999844,-0.27218943800000000577,5.0219352800000001125
18,-0.47018973899999999544,0.017681944299999998588,-0.18100311799999999063,2.2764995699999999168
19,-0.40501925599999999417,0.020376201399999998437,-0.15385722199999998794,1.7881815800000000483
base,-0.55409746800000003741,-0.0015357698299999999157,-0.22225329499999998961,3.3266111800000000009
