real_name,constraint1,constraint2,constraint3,obs
cand_tr0_rs:0.01    ,6.6702652699999998021,1.3132154300000000724,3.193392279999999861,314.23112300000002506
cand_tr2_rs:0.01    ,-0.65151317099999994653,-0.011976666500000000132,-0.26539593500000002724,4.7591382500000003475
cand_tr2_rs:0.5     ,-0.65104762699999996212,-0.011892695199999999203,-0.26517612899999998266,4.7507410099999995978
cand_tr2_rs:1       ,-0.65035518199999997613,-0.011767797400000000116,-0.26484919200000001105,4.7382706399999996449
cand_tr6_rs:0.01    ,-0.70269879499999998718,-0.03307875610000000216,-0.29431101999999997876,5.9742030100000000914
cand_tr6_rs:0.5     ,-0.70223325000000003104,-0.032994784800000002967,-0.29409121399999998969,5.9644378600000003132
cand_tr6_rs:1       ,-0.70154080500000004506,-0.03286988700000000041,-0.29376427700000001808,5.9499338899999996144
cand_tr10_rs:0.01    ,-0.73782919599999996496,-0.021769095599999999796,-0.30383931600000002593,6.3901734599999997499
cand_tr10_rs:0.5     ,-0.73736365100000000883,-0.021685124399999998468,-0.30361950999999998135,6.3798078599999996641
cand_tr10_rs:1       ,-0.73667120600000002284,-0.021560226500000001515,-0.30329257300000000974,6.3644115699999996849
cand_tr11_rs:0.01    ,6.6977081299999996489,1.3010186100000000753,3.1994907000000001318,331.5291260000000193
cand_tr12_rs:0.01    ,6.6889545200000002367,1.304909099999999933,3.1975454499999997893,325.94860499999998638
cand_tr14_rs:0.01    ,6.710417620000000305,1.2953699499999999922,3.2023150299999998403,339.73717299999998431
cand_tr15_rs:0.01    ,-0.65910036699999996479,-0.011492064800000000024,-0.26823697299999998966,4.8652277399999999119
cand_tr15_rs:0.5     ,-0.65863482200000000866,-0.011408093500000000831,-0.26801716599999997337,4.8566845399999998278
cand_tr15_rs:1       ,-0.65794237700000002267,-0.011283195700000000009,-0.26769022900000000176,4.8439972500000001432
cand_tr16_rs:0.01    ,-0.74796690700000001417,-0.041819473799999999641,-0.31591455200000001513,6.989563780000000115
cand_tr16_rs:0.5     ,-0.74750136199999994702,-0.041735502500000000448,-0.31569474600000002606,6.9786845599999995926
cand_tr16_rs:1       ,-0.74680891699999996103,-0.041610604699999997891,-0.31536780899999999894,6.9625244300000002085
cand_tr17_rs:0.01    ,-0.69372868499999995606,-0.01785371410000000103,-0.28463295999999999042,5.5331260899999996639
cand_tr17_rs:0.5     ,-0.69326314099999997165,-0.017769742799999998367,-0.28441315299999997412,5.5237727300000001307
cand_tr17_rs:1       ,-0.69257069599999998566,-0.01764484499999999928,-0.28408621600000000251,5.5098811200000001875
cand_trbase_rs:0.01    ,-0.61685955500000000384,-0.0082579410599999993059,-0.2500469980000000203,4.2035742799999997743
cand_trbase_rs:0.5     ,-0.61639401000000004771,-0.0081739697600000001121,-0.24982719200000000348,4.1959140499999998397
cand_trbase_rs:1       ,-0.6157015649999999507,-0.00804907195999999929,-0.24950025500000000411,4.1845392199999995597
