real_name,constraint1,constraint2,constraint3,obs
0,-0.95373701899999996368,-0.23418694700000000641,-0.47516958700000000437,17.602951000000000903
1,-0.68038670800000000671,0.13379286100000001292,-0.21863753899999999186,2.9857996999999998344
2,-0.96804810900000004548,0.08308082860000000347,-0.35398691199999998691,9.5215864900000006799
3,-0.98482738400000002787,-0.0017228094599999999557,-0.39462007799999998525,11.981183400000000816
4,-0.89956392799999995713,-0.25467529500000002374,-0.46169568900000002021,16.497907800000000123
5,-1.1187184599999999701,0.025689406899999999573,-0.43721161899999999578,15.908454199999999545
6,-0.67250248800000000937,0.039855780500000000111,-0.25305868300000000648,4.2134027800000000141
7,-0.67076542500000002622,-0.26693913400000002234,-0.37508182299999998088,10.876230700000000695
8,-0.67267770900000001255,-0.23409175300000001352,-0.36270778500000000477,10.011274699999999527
9,-0.70372158399999995559,-0.1537003309999999956,-0.34296876599999998048,8.6047349400000001651
10,-0.75723004400000004654,-0.039538070299999998614,-0.3187072459999999996,7.1258564499999996755
11,-0.89285400100000000823,-0.10286686600000000125,-0.39828834699999998703,11.861556000000000211
12,-0.74914419600000003996,-0.006695191409999999739,-0.30233575499999998382,6.3080257800000003598
13,-0.46549150299999997316,-0.40287576299999999785,-0.34734690699999998253,10.991418400000000588
14,-0.78808443999999999718,-0.059083283899999998467,-0.33886708999999998193,8.1928563899999993225
15,-0.57224893700000001306,-0.25475108400000001652,-0.33080000799999997874,8.6307972399999997037
16,-0.57056199500000004399,-0.22911091000000000095,-0.31986916199999998467,7.9574280799999996816
17,-0.5982898020000000372,-0.12197695299999999907,-0.2881067019999999923,6.0083856300000002548
18,-0.7755244780000000171,-0.12545960500000000182,-0.36039363299999999102,9.4656358100000002054
19,-0.91075076099999996426,-0.010526020599999999852,-0.36851071299999998976,10.061082000000000747
base,-0.75903910200000002106,-0.13638351200000001229,-0.35816904500000001921,9.3622807600000008676
