real_name,constraint1,constraint2,constraint3,obs
cand_2_sv:-0.05   ,-0.47365209299999999626,-0.31627847500000000336,-0.3159722269999999944,8.6142087200000005964
cand_2_sv:0.01    ,-0.69556275999999994664,-0.087220130800000003624,-0.31311315600000000359,6.9410686100000003051
cand_2_sv:0.1     ,-1.0284287599999999419,0.2563673859999999749,-0.30882454999999997547,7.761997909999999834
cand_2_sv:0.5     ,-2.5078332099999998128,1.783423020000000081,-0.28976407700000000878,159.46351799999999344
cand_2_sv:1       ,-4.0470384099999998639,3.5544423900000001737,-0.1970384049999999998,1551.4671399999999721
cand_3_sv:-0.05   ,-0.037631609199999999094,0.55789467100000000865,0.20810522500000000479,7.4261518799999999274
cand_3_sv:0.01    ,-0.24063038500000000219,0.73323551499999994885,0.19704205199999999532,7.2985593800000003739
cand_3_sv:0.1     ,-0.54512854799999999056,0.99624678099999997016,0.1804472930000000086,5.0017666800000002425
cand_3_sv:0.5     ,-1.8984537200000000112,2.1651857400000000808,0.10669280899999999956,40.123241499999998894
cand_3_sv:1       ,-3.5901101799999999287,3.6263594399999998785,0.014499703299999999739,1024.0311699999999746
cand_6_sv:-0.05   ,-0.50080855599999996031,0.38810649699999999473,-0.045080823399999997436,0.57695070699999995156
cand_6_sv:0.01    ,-0.69074295100000004943,0.58415862399999995969,-0.042633731000000001099,0.39935871800000000142
cand_6_sv:0.1     ,-0.97564454499999997417,0.87823681399999997677,-0.038963092400000003124,0.55041143699999994787
cand_6_sv:0.5     ,-2.2418738500000001679,2.1852509900000001153,-0.022649142899999998718,99.419877099999993675
cand_6_sv:1       ,-3.824660479999999918,3.8190187199999998668,-0.0022567061300000001642,1356.3823400000001129
cand_10_sv:-0.05   ,0.014415343799999999139,-0.12340815099999999371,-0.043597122699999997508,1.4428128499999999246
cand_10_sv:0.01    ,-0.21191081700000000132,0.075585313200000003864,-0.054530201700000002774,0.85938360400000002315
cand_10_sv:0.1     ,-0.55140005899999999794,0.37407550899999997274,-0.070929820099999998928,0.53443032499999998386
cand_10_sv:0.5     ,-2.0602411300000000871,1.7006985999999999493,-0.14381701299999999355,63.292687499999999545
cand_10_sv:1       ,-3.9462924799999998804,3.3589774700000001317,-0.23492600399999999383,1349.7959200000000237
cand_11_sv:-0.05   ,-0.57418377200000003668,0.46625360100000001751,-0.043172068399999999344,0.51233710899999995725
cand_11_sv:0.01    ,-0.76201498099999998015,0.66013479799999996711,-0.04075207320000000244,0.34763284300000002469
cand_11_sv:0.1     ,-1.0437617999999999618,0.95095659499999996012,-0.037122080400000000144,0.82672121799999997993
cand_11_sv:0.5     ,-2.295969860000000029,2.2434979099999998731,-0.02098877890000000121,112.65489499999999623
cand_11_sv:1       ,-3.8478485000000000049,3.8532272500000002147,0.0021515016099999998388,1398.5911399999999958
cand_12_sv:-0.05   ,-0.61306184399999996693,0.91779991699999996513,0.12189522899999999384,2.7545644399999997809
cand_12_sv:0.01    ,-0.53910801299999999703,0.64247308599999997103,0.04134602899999999942,1.3909019499999999425
cand_12_sv:0.1     ,-0.42817726699999997253,0.22948283899999999402,-0.079477771299999999677,0.67942015000000000047
cand_12_sv:0.5     ,0.064848271299999996065,-1.6060293699999999006,-0.61647243900000003869,94.61134450000000129
cand_12_sv:1       ,0.68113019500000004935,-3.9004196300000000264,-1.2877157699999999263,975.45621400000004542
cand_15_sv:-0.05   ,-0.14375638299999998759,0.43191771099999998196,0.1152645310000000034,3.5269199800000001765
cand_15_sv:0.01    ,-0.36244135700000001954,0.59927022900000004313,0.094731548999999998228,3.0139674499999999924
cand_15_sv:0.1     ,-0.69046881699999995696,0.85029900599999996835,0.063932075599999999005,1.2005051300000000314
cand_15_sv:0.5     ,-2.1483686400000001626,1.9659824599999999872,-0.072954472800000003119,78.615473300000004997
cand_15_sv:1       ,-3.9707434199999998015,3.3605867699999998344,-0.24406265799999998789,1380.80600000000004
cand_17_sv:-0.05   ,-0.19425824599999999553,0.65280635300000000587,0.18341924300000000958,6.6052343899999996779
cand_17_sv:0.01    ,-0.41722383400000001563,0.80204063800000002793,0.15392672199999998806,4.8887615999999995964
cand_17_sv:0.1     ,-0.75167221699999997586,1.0258920700000000448,0.10968793999999999766,1.5466313499999999603
cand_17_sv:0.5     ,-2.2381094699999999342,2.020787299999999842,-0.086928868100000000751,96.750613400000005981
cand_17_sv:1       ,-4.0961560500000002705,3.2644063499999997902,-0.33269987800000000444,1508.5307800000000498
cand_18_sv:-0.05   ,-0.51324957100000001553,0.11416335199999999572,-0.15963448799999999106,1.6253748699999999161
cand_18_sv:0.01    ,-0.71609208199999996314,0.32353936100000002529,-0.15702108900000000258,1.4501058799999999582
cand_18_sv:0.1     ,-1.0203558500000000642,0.63760337600000005498,-0.15310098999999999236,2.5317581900000001305
cand_18_sv:0.5     ,-2.3726392600000001387,2.033443440000000102,-0.13567832899999998642,127.88134399999999857
cand_18_sv:1       ,-3.935587570000000035,3.7216186499999999171,-0.085587568299999999821,1464.9520199999999477
cand_19_sv:-0.05   ,-0.069035020799999999297,0.30845019000000001297,0.095766067900000001467,2.6156879399999999336
cand_19_sv:0.01    ,-0.28084654199999997681,0.48653296499999998392,0.082274569300000002792,2.6720483999999999902
cand_19_sv:0.1     ,-0.59856382299999999486,0.75365712600000001054,0.06203732139999999784,1.5600775399999999848
cand_19_sv:0.5     ,-2.0106406300000001508,1.9408756199999999126,-0.027906002700000001604,55.532031099999997537
cand_19_sv:1       ,-3.7757366399999998663,3.4248987400000001635,-0.14033515799999998763,1168.834769999999935
cand_base_sv:-0.05   ,-0.67595290600000002001,0.60204392600000000701,-0.02956359219999999885,0.43262545600000001933
cand_base_sv:0.01    ,-0.55703504599999997815,0.33670456199999998503,-0.088132193600000005573,0.60326731399999999894
cand_base_sv:0.1     ,-0.37865825600000002638,-0.061304482999999999893,-0.17598509600000000752,2.510779379999999783
cand_base_sv:0.5     ,0.4141274770000000216,-1.8302335700000000873,-0.56644243800000004807,137.12691699999999173
cand_base_sv:1       ,1.4051096400000000486,-4.0413949399999999912,-1.0545141200000001103,1399.085399999999936
