real_name,constraint1,constraint2,constraint3,obs
0,-0.04754820299999999722,2.1895951600000000958,0.85681878499999997167,72.168767700000003629
1,-0.8396847680000000258,-0.97999753400000000347,-0.72787292100000000605,49.877547200000002192
2,-1.6868080899999999822,-0.15616792400000001351,-0.73719040499999999305,58.019015699999997082
3,-3.077562809999999871,1.2278943899999998912,-0.73986736799999996972,344.72945199999998067
4,-0.5688311790000000201,1.5442464799999999769,0.3901661220000000041,13.443936700000000073
5,-1.7498656599999999894,1.5350287600000001031,-0.085934757400000005845,26.48169160000000133
6,-2.9446494400000000624,-0.26680501299999997977,-1.2845817799999998954,292.45978400000001329
7,-2.3217251299999999148,0.99336830700000000594,-0.53134272800000004189,113.74034699999999987
8,-1.577274510000000074,1.5065895600000001053,-0.028273980199999999841,13.642639600000000755
9,-3.80132942000000007,-0.991274160999999987,-1.9170414300000000463,644.16746499999999287
10,-3.6680974800000001323,-0.65769931299999995211,-1.7303187200000000878,577.34942300000000159
11,-0.68916626000000003049,0.31404264900000000704,-0.15004944400000000404,1.3054379300000000796
12,-3.389381709999999881,0.81997511899999997453,-1.0277626399999999496,472.81733400000001666
13,0.21002157299999998918,1.8262553800000000948,0.8145107799999999898,75.754440599999995243
14,-3.235295590000000221,0.57319825599999996157,-1.0648389300000000723,393.26904500000000553
15,-0.75774553799999999626,0.7175333879999999942,-0.016084860100000000771,0.35826472799999997676
16,-1.6822499099999999039,-0.69673619700000000154,-0.95159444400000003927,84.456895500000001675
17,-0.63371953299999994602,1.8132710199999999556,0.47182059300000001034,15.236402999999999253
18,-0.04726784039999999687,1.7203174699999999042,0.66921985200000000393,50.235405299999996487
19,-1.2608343600000000428,0.78582514800000002886,-0.19000368400000000602,6.8316882100000002609
base,-2.4004208000000000212,-0.073368158700000005168,-0.98951558299999997637,152.90829800000000205
