real_name,constraint1,constraint2,constraint3,obs
cand_tr1_rs:0.01    ,4.1580268800000004248,2.4297658300000000153,2.6351170800000001115,211.63393899999999803
cand_tr1_rs:0.1     ,0.10680770700000000173,4.2303076900000000649,1.734846160000000026,178.10125099999999065
cand_tr2_rs:0.01    ,4.1116774999999998741,2.4503655599999998316,2.624817220000000173,221.90540799999999422
cand_tr2_rs:0.1     ,0.088653342999999995566,4.2383762899999997131,1.7308118500000000406,174.09861000000000786
cand_tr4_rs:0.01    ,-0.78193526099999999257,-0.042375615800000002165,-0.32972435100000002661,7.6946238400000002144
cand_tr4_rs:0.1     ,-0.78166901300000002362,-0.042239204500000002152,-0.32956328699999998255,7.686051489999999653
cand_tr4_rs:0.5     ,-0.77986516599999999855,-0.041315009100000001097,-0.32847207000000000487,7.62812190999999995
cand_tr4_rs:1       ,-0.77761035800000000151,-0.040159764899999998711,-0.32710804900000001183,7.5560740800000001371
cand_tr5_rs:0.01    ,-0.702078965999999971,-0.073585251700000006703,-0.31026568700000001222,6.7749450600000002964
cand_tr5_rs:0.1     ,-0.70181271899999997377,-0.073448840500000001086,-0.31010462399999999539,6.7671938100000001981
cand_tr5_rs:0.5     ,-0.7000088719999999487,-0.072524645099999993092,-0.30901340700000001771,6.714819539999999698
cand_tr5_rs:1       ,-0.69775406299999997994,-0.07136940079999999631,-0.30764938600000002467,6.64969695999999999
cand_tr6_rs:0.01    ,-0.74078642199999999995,-0.0061570994699999999356,-0.2987774089999999938,6.1416568700000002679
cand_tr6_rs:0.1     ,-0.740520174000000031,-0.0060206882299999996827,-0.29861634500000000525,6.1341235100000002234
cand_tr6_rs:0.5     ,-0.73871632700000000593,-0.0050964928300000003625,-0.29752512800000002757,6.0832307700000001205
cand_tr6_rs:1       ,-0.73646151900000000889,-0.0039412485899999998712,-0.29616110699999997902,6.0199731700000000956
cand_tr7_rs:0.01    ,-0.92171767199999998788,-0.064184310100000002697,-0.39436079299999998726,11.676959699999999387
cand_tr7_rs:0.1     ,-0.92145142400000001892,-0.06404789889999999708,-0.39419972899999999871,11.665858699999999359
cand_tr7_rs:0.5     ,-0.91964757799999996557,-0.063123703500000002964,-0.39310851200000002104,11.590809099999999532
cand_tr7_rs:1       ,-0.91739276899999999682,-0.061968459300000000578,-0.39174449099999997248,11.497389399999999426
cand_tr8_rs:0.01    ,-0.81143911000000001899,-0.10283535300000000434,-0.36570978500000000944,9.7504268300000003222
cand_tr8_rs:0.1     ,-0.81117286200000005003,-0.1026989420000000014,-0.3655487219999999926,9.7407170500000006541
cand_tr8_rs:0.5     ,-0.80936901500000002496,-0.10177474699999999874,-0.36445750500000001493,9.6750819299999992751
cand_tr8_rs:1       ,-0.80711420700000002793,-0.10061950299999999903,-0.36309348400000002188,9.59340364000000001
cand_tr11_rs:0.01    ,4.2126552899999998303,2.4054865400000000619,2.6472567300000000579,199.54596900000001369
cand_tr11_rs:0.1     ,0.19130193400000000681,4.1927547000000000565,1.7536226500000000605,196.84933000000000902
cand_tr17_rs:0.01    ,-0.62141135899999999648,-0.010514718500000000759,-0.25277043100000001763,4.3025116700000003434
cand_tr17_rs:0.1     ,-0.62114511100000002752,-0.010378307200000000746,-0.25260936699999997357,4.2966116000000003083
cand_tr17_rs:0.5     ,-0.61934126400000000245,-0.0094541118100000005181,-0.25151814999999999589,4.256774430000000109
cand_tr17_rs:1       ,-0.61708645600000000542,-0.0082988675700000000268,-0.25015412900000000285,4.2073114900000003757
cand_tr19_rs:0.01    ,4.1466766799999996707,2.4348103600000001734,2.6325948200000000021,214.14874100000000112
cand_tr19_rs:0.1     ,0.17938761300000000132,4.1980499499999996971,1.7509750299999999879,194.19637099999999919
cand_trbase_rs:0.01    ,-0.67826931700000003822,-0.0067361740399999999948,-0.27400219599999997566,5.0799316000000001026
cand_trbase_rs:0.1     ,-0.67800306899999995824,-0.006599762799999999742,-0.27384113300000001434,5.0732987700000000686
cand_trbase_rs:0.5     ,-0.6761992220000000442,-0.0056755674000000004217,-0.27274991599999998115,5.028501900000000191
cand_trbase_rs:1       ,-0.67394441400000004716,-0.0045203231499999999704,-0.27138589499999998811,4.9728511400000003917
